number,value,datetime_start,datetime_complete,duration,params_ours_area_inv,params_ours_late_aggression,params_ours_mean_dist_all,params_ours_n_cross,params_ours_prod,params_ours_ships,params_ours_wnn_close_res,params_tgt_area_inv,params_tgt_late_aggression,params_tgt_mean_dist_all,params_tgt_n_cross,params_tgt_prod,params_tgt_ships,params_tgt_wnn_close_res,user_attrs_mean_rank,user_attrs_median_rank,user_attrs_top1,user_attrs_top10,user_attrs_top3,user_attrs_top5,user_attrs_total_attack,user_attrs_total_reinforce,state
107,0.3673469387755102,2026-05-20 21:55:06.221037,2026-05-20 21:55:07.994936,0 days 00:00:01.773899,-1.4072951266093168,0.03767515309746877,-0.3519278964862723,-1.2582256807001195,-0.007597405724044963,0.024707849019453054,0.8211629464254232,0.0285196541950542,0.518094288327001,0.07312147930620688,1.4835981538786005,-0.507457675348369,-0.4570956647813057,0.3775182525007181,8.459183673469388,6.0,0.11224489795918367,0.6530612244897959,0.3673469387755102,0.47959183673469385,98,92,COMPLETE
108,0.3979591836734694,2026-05-20 21:55:07.995089,2026-05-20 21:55:09.767438,0 days 00:00:01.772349,-1.3023904625034388,-0.09532807257312761,-0.44451809269823234,-1.1812649357126033,-0.20773814785026562,0.41298446610209455,0.8671622303642998,-0.4013166126893054,0.5504494749691539,-0.007785710553965403,1.42767931875736,-0.2725122094162695,-0.21997862173366983,0.6777000885070446,7.918367346938775,6.0,0.1326530612244898,0.7040816326530612,0.3979591836734694,0.45918367346938777,98,92,COMPLETE
109,0.3673469387755102,2026-05-20 21:55:09.767597,2026-05-20 21:55:11.534639,0 days 00:00:01.767042,-1.3291315769145626,0.2842934293392726,-0.4452727294731342,-1.024816186302184,0.17615110073728996,0.42552193655315645,0.5737096572225802,-0.5136869927560757,0.17448433484517212,0.2121869285960534,1.3116740682714207,-0.5848713009990254,-0.3711524185631127,0.6353450414356161,8.122448979591837,6.0,0.12244897959183673,0.673469387755102,0.3673469387755102,0.4897959183673469,98,92,COMPLETE
110,0.3673469387755102,2026-05-20 21:55:11.534795,2026-05-20 21:55:13.293688,0 days 00:00:01.758893,-1.1507147636510164,0.38018266742199147,-0.9902832390027454,-1.170667865774448,-0.08906494178721831,0.25017435357026185,1.0427871071953883,-0.6687222069155824,0.25065551910938244,-0.01697719506757293,1.4485175473037162,-0.34892353946511007,-0.5394128134674128,0.27418074898949774,8.561224489795919,6.0,0.09183673469387756,0.6326530612244898,0.3673469387755102,0.45918367346938777,98,92,COMPLETE
111,0.3469387755102041,2026-05-20 21:55:13.293845,2026-05-20 21:55:15.056558,0 days 00:00:01.762713,-1.2602735287882791,-0.1031866554552443,-0.282012667438317,-1.216505256591199,-0.21475163368557015,0.18513133436838394,0.874919393466495,-0.4445277096315787,0.5464908299273867,0.0946118310631164,1.2305098663264151,-0.2657457771622192,-0.21259173121419025,0.6758163654134152,7.6938775510204085,6.0,0.1326530612244898,0.7244897959183674,0.3469387755102041,0.47959183673469385,98,92,COMPLETE
112,0.37755102040816324,2026-05-20 21:55:15.056702,2026-05-20 21:55:16.814772,0 days 00:00:01.758070,-1.498950633995975,0.07626604466649003,-0.5657699630814447,-0.8532826530858709,-0.26875102207163903,-0.2867457909479141,0.5693508070192501,-0.35647289305320623,0.5988710787559898,-0.08706869457182284,1.3938917649369644,-0.03511994935281887,-0.20180346324538098,0.5834568168772877,7.8061224489795915,6.0,0.14285714285714285,0.6836734693877551,0.37755102040816324,0.46938775510204084,98,92,COMPLETE
113,0.37755102040816324,2026-05-20 21:55:16.814930,2026-05-20 21:55:18.581269,0 days 00:00:01.766339,-1.4148400876104934,0.728185721384982,-0.6181483273174239,-1.0878524213472425,0.08831434028242222,-0.19420517500782375,0.7796723100538848,-0.09600191424617799,0.43950415500867623,-0.21485437496720647,1.165414766128553,-0.2717270942737765,-0.0743675895806103,0.43721566524963495,8.418367346938776,6.0,0.11224489795918367,0.6530612244897959,0.37755102040816324,0.47959183673469385,98,92,COMPLETE
114,0.3469387755102041,2026-05-20 21:55:18.581426,2026-05-20 21:55:20.541800,0 days 00:00:01.960374,-1.2181532369915882,-0.053569261220050166,-0.5123070624132672,-1.2723598436596397,-0.3319116283370479,0.3305176861080031,0.6983627321943737,-0.2774539995858505,0.7046469659614106,-0.3153464824094928,1.3268061241697957,-0.7187997219815857,-0.6233058470195587,0.5287308847524291,8.96938775510204,7.0,0.09183673469387756,0.6020408163265306,0.3469387755102041,0.4489795918367347,98,92,COMPLETE
115,0.3469387755102041,2026-05-20 21:55:20.541977,2026-05-20 21:55:22.620665,0 days 00:00:02.078688,-1.3741997201330711,-0.014408119509061686,-0.4294654539140065,-1.4074055420872709,-0.13124239652046776,0.43586056073149243,0.3237474913927944,-0.7906230875381243,0.315531242781238,-0.0024021845451913937,1.2739463333910257,0.9830270725007766,-0.5091853082684165,0.773339214588193,7.714285714285714,6.0,0.17346938775510204,0.7448979591836735,0.3469387755102041,0.47959183673469385,98,92,COMPLETE
116,0.2755102040816326,2026-05-20 21:55:22.620824,2026-05-20 21:55:24.429792,0 days 00:00:01.808968,-1.3052356509790268,0.16833921503276855,-0.8630241232121518,-1.179380097583976,0.3075260806147746,0.5088028639246177,0.43625827007833623,0.10133409104995783,0.47468419623142655,0.18048643800456415,0.13636574857897754,-0.4616613651766451,-0.38801445963150466,0.9617874450783572,8.612244897959183,7.0,0.10204081632653061,0.6428571428571429,0.2755102040816326,0.42857142857142855,98,92,COMPLETE
117,0.3877551020408163,2026-05-20 21:55:24.429953,2026-05-20 21:55:26.198944,0 days 00:00:01.768991,-1.443250467146522,0.526842912375255,-0.5440207495279362,-0.9740328452666192,-0.012361881095604418,-0.05464630153025793,0.7741788599013921,-0.1563909731926868,0.391975839552316,0.25959524990771504,1.4235301484410159,-0.38041100110522974,-0.6979356061967245,0.8436427282251278,7.775510204081633,5.0,0.12244897959183673,0.6632653061224489,0.3877551020408163,0.5204081632653061,98,92,COMPLETE
118,0.35714285714285715,2026-05-20 21:55:26.199102,2026-05-20 21:55:27.954579,0 days 00:00:01.755477,-1.0677077572487763,0.31953050137483135,-0.7257600482994591,-1.0751653725612136,0.11106175835286396,0.08451813001851327,0.9799728551287111,-0.45160659155568483,0.8407965446207697,0.13273436001638222,1.370220506848282,-0.6485791498139355,-0.45084518788190553,0.32610672363784327,8.5,6.0,0.10204081632653061,0.6530612244897959,0.35714285714285715,0.46938775510204084,98,92,COMPLETE
119,0.35714285714285715,2026-05-20 21:55:27.954749,2026-05-20 21:55:29.720468,0 days 00:00:01.765719,-1.2459174115331384,0.02915083344899888,-0.7715753255388824,1.1313562133158688,-0.052679433588170094,0.27811145362607836,0.8848739173618916,-0.00955786465066738,0.6035921942006075,-0.12979246548368586,1.018983548171947,-0.578833971767509,-0.27500944672185823,0.7041800044533313,8.744897959183673,6.0,0.08163265306122448,0.6428571428571429,0.35714285714285715,0.4897959183673469,98,92,COMPLETE
120,0.3877551020408163,2026-05-20 21:55:29.720628,2026-05-20 21:55:31.474678,0 days 00:00:01.754050,-1.3442577888654854,0.472244638146176,-0.3780278002392789,-0.8942135479248966,-0.2000005724218074,-0.27729283590966,1.1553636826336402,-0.35893719595150625,0.5284987250951405,0.05042583463881137,1.1817683562719066,-0.13199333736729177,-0.761756038164197,0.6423651664620993,7.724489795918367,5.5,0.11224489795918367,0.673469387755102,0.3877551020408163,0.5,98,92,COMPLETE
121,0.40816326530612246,2026-05-20 21:55:31.474840,2026-05-20 21:55:33.248074,0 days 00:00:01.773234,-1.44135701586944,0.5735949444028832,-0.5448683529459643,-1.009500245805942,0.004084813513929964,-0.040904516205553576,0.58522881408651,-0.1408579967975052,0.39414195558431775,0.2797630354330513,1.4279215926987114,-0.3850061170293361,-0.694130721788681,0.8011313125192892,7.775510204081633,5.0,0.12244897959183673,0.673469387755102,0.40816326530612246,0.5102040816326531,98,92,COMPLETE
122,0.37755102040816324,2026-05-20 21:55:33.248233,2026-05-20 21:55:35.006086,0 days 00:00:01.757853,-1.4473557192308353,-0.11972689975527584,-0.46023186559996815,-1.1341141635634124,-0.1628579701827784,-0.1373300720574633,0.6500154091650927,-0.07279274896385349,0.3734501492040892,0.3181753895216887,1.4858728499185507,-0.2913782840584543,0.0055895783611142336,0.753487440688815,7.591836734693878,5.5,0.12244897959183673,0.7346938775510204,0.37755102040816324,0.5,98,92,COMPLETE
123,0.3979591836734694,2026-05-20 21:55:35.006235,2026-05-20 21:55:36.769918,0 days 00:00:01.763683,-1.4987482678826474,1.0409688623791427,-0.6633731982136739,-1.2840914051408052,0.047232206690695985,0.011459896346120907,0.5185156200397184,0.14611150735526185,0.4656471313166896,0.20346359384695345,1.2430683145453274,-0.50370230042366,-0.5712528399174371,0.8259208169547244,8.112244897959183,5.5,0.10204081632653061,0.6428571428571429,0.3979591836734694,0.5,98,92,COMPLETE
124,0.3979591836734694,2026-05-20 21:55:36.770071,2026-05-20 21:55:38.524240,0 days 00:00:01.754169,-1.3912178952280165,1.0931359662025517,-0.6694395942727165,-1.2974696219120587,0.06540138482034766,0.041672434807295405,0.5381123232707536,0.1716128178286862,0.3075611939946996,0.20090693628147804,1.3522841468360094,-0.5232476960586594,-0.6560682594856048,0.9147338468139105,8.13265306122449,5.5,0.09183673469387756,0.6530612244897959,0.3979591836734694,0.5,98,92,COMPLETE
125,0.3979591836734694,2026-05-20 21:55:38.524391,2026-05-20 21:55:40.282910,0 days 00:00:01.758519,-1.365435355509134,1.3534075267075694,-0.6615507259218456,0.5822564420586164,0.0641094017976081,0.03185173145583013,0.3757860299451398,0.17574787356280597,0.14100167068931396,0.2957578043544763,1.335745416436065,-0.5149824396893161,-0.663001232033739,0.9015148676758783,8.061224489795919,5.0,0.09183673469387756,0.6530612244897959,0.3979591836734694,0.5102040816326531,98,92,COMPLETE
126,0.3979591836734694,2026-05-20 21:55:40.283058,2026-05-20 21:55:42.044630,0 days 00:00:01.761572,-1.388538887733685,1.1771333301180815,-0.6650847390604355,0.6199612644930516,0.06746644893568793,0.019061587831658344,0.22568195815725803,0.18378408860089904,0.05814161319760111,0.29549524125627613,1.1516607796920169,-0.4650238460255182,-0.6452061916395384,0.992870878191392,8.020408163265307,5.0,0.08163265306122448,0.6632653061224489,0.3979591836734694,0.5204081632653061,98,92,COMPLETE
127,0.37755102040816324,2026-05-20 21:55:42.044770,2026-05-20 21:55:43.798001,0 days 00:00:01.753231,-1.3073510841099896,1.1688208845546004,-0.6630205210805276,0.5191556692280594,0.1768164902219095,-0.03815388651269608,0.37151261609439096,0.05261792749462195,0.14242011584888975,0.2773285569811894,1.1154712279244479,-0.4309688198718238,-0.6826806817693571,1.005260544638396,7.969387755102041,5.0,0.08163265306122448,0.6632653061224489,0.37755102040816324,0.5102040816326531,98,92,COMPLETE
128,0.32653061224489793,2026-05-20 21:55:43.798151,2026-05-20 21:55:45.558733,0 days 00:00:01.760582,-1.3740039881675028,1.3386157388022257,-0.8692195902051797,0.37203703657783693,0.118137013740533,0.15027121858778958,0.23513714083565448,0.3333237883395633,-0.08714001414467076,0.3379539482009638,0.9180432862873258,-0.7781035703515219,-0.8784586669927006,0.9320552353010423,8.326530612244898,6.0,0.11224489795918367,0.6836734693877551,0.32653061224489793,0.45918367346938777,98,92,COMPLETE
129,0.3877551020408163,2026-05-20 21:55:45.558878,2026-05-20 21:55:47.313350,0 days 00:00:01.754472,-1.259865805162134,0.9686565945931501,-1.2280470458699577,0.8125232283989346,0.05653270916584954,-0.08130253073576588,0.6100456291726857,0.2391881228724924,0.11540437503547368,0.2628713561372571,1.3504170378944884,-0.5444901433286086,-0.7304455921308771,0.8012770311387138,8.112244897959183,5.0,0.11224489795918367,0.6530612244897959,0.3877551020408163,0.5102040816326531,98,92,COMPLETE
130,0.37755102040816324,2026-05-20 21:55:47.313505,2026-05-20 21:55:49.092824,0 days 00:00:01.779319,-1.4063024834507372,1.2535613618665524,-1.3650296472735586,0.646773197599259,0.2654281874386952,0.04180519301304694,0.5122461820561497,-0.004652051818221675,0.054891743300087725,-0.04022116219658878,1.129084868680552,1.4764932384857792,-0.6399451353287294,1.0537608987690799,8.13265306122449,6.0,0.15306122448979592,0.6938775510204082,0.37755102040816324,0.4897959183673469,98,92,COMPLETE
131,0.3979591836734694,2026-05-20 21:55:49.092978,2026-05-20 21:55:50.856564,0 days 00:00:01.763586,-1.3296325876159207,1.0739588664283497,-0.7780609970619914,0.6119121407556114,0.04935476276826002,-0.0024521278944590885,0.3112270138198086,0.17262268651554222,0.2189970830520806,0.21654577393164198,1.253477473810578,-0.4768968793392242,-0.8025403007996791,0.9427022710623637,8.071428571428571,5.0,0.09183673469387756,0.6530612244897959,0.3979591836734694,0.5102040816326531,98,92,COMPLETE
132,0.3979591836734694,2026-05-20 21:55:50.856723,2026-05-20 21:55:52.615401,0 days 00:00:01.758678,-1.366330998177011,0.9944387346161679,-0.7025042653617255,0.4804890407220207,0.20592304063157596,0.021743573053162466,0.1767338538593004,0.15908046509943202,0.011112702517697914,0.21663837752516746,1.2291465997694369,-0.4690453056317679,-0.8049428196023278,0.9238469800942652,8.10204081632653,5.0,0.09183673469387756,0.6530612244897959,0.3979591836734694,0.5102040816326531,98,92,COMPLETE
133,0.3877551020408163,2026-05-20 21:55:52.615551,2026-05-20 21:55:54.382617,0 days 00:00:01.767066,-1.2013947917580585,1.0505565055912764,-0.6569326397175909,0.5835515295826176,0.3492292928490305,-0.004834175398440957,0.13509544232291082,0.1584677325347771,0.03978415690706033,0.22001639453179306,1.2420389168244443,-0.5983226821989798,-0.8008211487152427,0.9748405405320769,8.214285714285714,5.5,0.07142857142857142,0.6530612244897959,0.3877551020408163,0.5,98,92,COMPLETE
134,0.3673469387755102,2026-05-20 21:55:54.382777,2026-05-20 21:55:56.148303,0 days 00:00:01.765526,-1.332329213043709,0.8434193109947776,-0.7226989007151732,0.467141522484646,0.06163640460634778,0.11628978402451537,0.2671291349949302,0.09080322334331273,0.1873663255587576,0.48392628407928207,1.3286153194008015,-0.46937060532211744,-0.948821511826872,1.1894043174816495,7.836734693877551,6.0,0.10204081632653061,0.6836734693877551,0.3673469387755102,0.4897959183673469,98,92,COMPLETE
135,0.3673469387755102,2026-05-20 21:55:56.148458,2026-05-20 21:55:57.910257,0 days 00:00:01.761799,-1.0002974086312073,0.963091414715116,-0.915504224099887,0.7492005171018212,0.19768402941078722,0.6726302707536905,0.1932087392139277,0.30511357898127445,-0.04334842606975842,0.36927027203181684,1.0720012480630552,-0.3759328735815981,-0.8560356971471395,1.1101973412110242,8.020408163265307,6.0,0.12244897959183673,0.6632653061224489,0.3673469387755102,0.4489795918367347,98,92,COMPLETE
136,0.2857142857142857,2026-05-20 21:55:57.910404,2026-05-20 21:55:59.731459,0 days 00:00:01.821055,-1.1139904372152698,1.149412961847197,-0.7915944511347192,0.917508069933917,0.13193823185016493,0.19317705814521613,0.3473765754157514,0.21503788605660096,0.2304161437553584,0.09177407277209819,1.2067482614322986,-0.7184970323932492,0.775650881227989,0.8442532377579014,8.622448979591837,7.0,0.11224489795918367,0.6632653061224489,0.2857142857142857,0.4387755102040816,98,92,COMPLETE
137,0.40816326530612246,2026-05-20 21:55:59.731609,2026-05-20 21:56:01.538558,0 days 00:00:01.806949,0.9027764490316863,1.28900315763486,-0.6049059433270868,0.306333722983716,0.20719291528174544,0.0327971102842507,0.4373999362137086,0.3816087847027281,0.07734744398265314,0.31150092280748526,1.4996153036245767,-0.5085152393124288,-0.7515575948294091,0.9294258385346581,8.020408163265307,5.0,0.09183673469387756,0.6836734693877551,0.40816326530612246,0.5204081632653061,98,92,COMPLETE
138,0.21428571428571427,2026-05-20 21:56:01.538722,2026-05-20 21:56:03.301343,0 days 00:00:01.762621,1.0384385708394575,1.31442998582135,-0.6836550676857431,0.3022100707808896,0.20715178158059483,0.025680527713580585,0.4410880258204732,0.39008900161148163,0.06464397588459567,0.3218363688798744,-1.3441568171097018,-0.5001846906983307,-0.745762538478913,0.9254646219567283,9.918367346938776,9.0,0.061224489795918366,0.6122448979591837,0.21428571428571427,0.3469387755102041,98,92,COMPLETE
139,0.40816326530612246,2026-05-20 21:56:03.301500,2026-05-20 21:56:05.064998,0 days 00:00:01.763498,-1.3872288210968808,1.4590093761836527,-0.9773891652573931,0.45384821488108607,0.052533384499027516,-0.23158839392465488,0.37741911549043244,0.04549189951281699,-0.013694904539252928,0.23307772511194808,1.365810276731698,-0.39192874340963507,-0.916091967583523,0.7435748378206377,7.8979591836734695,5.0,0.09183673469387756,0.6632653061224489,0.40816326530612246,0.5204081632653061,98,92,COMPLETE
140,0.40816326530612246,2026-05-20 21:56:05.065156,2026-05-20 21:56:06.822178,0 days 00:00:01.757022,1.2193982468207514,1.4670412355601252,-1.0221095217945628,0.21454246983752678,0.043715512308869366,-0.20434754593369975,0.5338744861561068,0.01667675427989566,-0.11453969126484495,0.23124860354000712,1.3613566036708458,-0.3987525682533665,-0.9202417519367271,0.7305876334941265,7.918367346938775,5.0,0.09183673469387756,0.6530612244897959,0.40816326530612246,0.5204081632653061,98,92,COMPLETE
141,0.3979591836734694,2026-05-20 21:56:06.822316,2026-05-20 21:56:08.572254,0 days 00:00:01.749938,1.4138496824911488,1.47645366524867,-0.934881283957738,0.23464750738091772,0.05041930403869507,-0.21183329045445823,0.4866977440687196,0.022908912029263165,-0.09177138881172836,0.28621301327241355,1.3513333621459613,-0.38651395832518165,-0.9149850122947115,0.7450137867161497,7.857142857142857,5.0,0.11224489795918367,0.6632653061224489,0.3979591836734694,0.5204081632653061,98,92,COMPLETE
142,0.3979591836734694,2026-05-20 21:56:08.572407,2026-05-20 21:56:10.327318,0 days 00:00:01.754911,1.3009720662468394,1.4119156872950358,-1.0629488095186779,0.15219814102081552,0.034992743424322154,-0.09848931839073034,0.7253205130087869,0.06905692146023262,0.11762606910083845,0.1842178065639558,1.4846975872531363,-0.5374247617929273,-0.7155576646105866,0.8339706170295608,8.081632653061224,5.0,0.08163265306122448,0.6632653061224489,0.3979591836734694,0.5102040816326531,98,92,COMPLETE
143,0.40816326530612246,2026-05-20 21:56:10.327477,2026-05-20 21:56:12.089500,0 days 00:00:01.762023,0.5900941858637541,1.2931509021361884,-0.9608619614872178,0.4126188091800198,-0.06198931693318205,-0.33828809410677046,0.5593800351177811,-0.05693697189424868,-0.1936893012728344,0.10637161623212879,1.2724689790548207,-0.6757211178365332,-0.9619632092481752,0.6985290005410684,8.224489795918368,5.0,0.08163265306122448,0.6530612244897959,0.40816326530612246,0.5204081632653061,98,92,COMPLETE
144,0.40816326530612246,2026-05-20 21:56:12.089653,2026-05-20 21:56:13.847635,0 days 00:00:01.757982,0.898270053902158,1.242969493812555,-1.165317800039952,0.43010120063846485,-0.07144110372346807,-0.3191009125939424,0.5864592298516196,-0.0342479441013709,-0.43383197283188774,0.10316378090712777,1.392845617375286,-0.6614002931344949,-1.0170833337475282,0.7022180478405005,8.275510204081632,5.5,0.07142857142857142,0.6632653061224489,0.40816326530612246,0.5,98,92,COMPLETE
145,0.3979591836734694,2026-05-20 21:56:13.847793,2026-05-20 21:56:15.598773,0 days 00:00:01.750980,0.7853634358474,1.2936994878472834,-0.9959633970831764,0.450504413343028,-0.11341578495811597,-0.3225633570152867,0.593770930818368,-0.08413064145036642,-0.1957383630134726,0.1259233373520491,1.4987843224705664,-0.6369480238944353,-0.9983807079278196,0.7069970939974553,8.275510204081632,5.0,0.08163265306122448,0.6530612244897959,0.3979591836734694,0.5102040816326531,98,92,COMPLETE
146,0.40816326530612246,2026-05-20 21:56:15.598920,2026-05-20 21:56:17.352636,0 days 00:00:01.753716,1.186416645798953,1.3981515193032892,-1.1595584110871322,0.3077961684367654,-0.06058308743162735,-0.24036958332662464,0.5431667879678327,-0.0270924274005023,-0.47831947512618284,0.01654936694268458,1.3807715470921822,-0.6821481096196421,-0.957349249061615,0.6699102436809237,8.39795918367347,6.0,0.07142857142857142,0.6836734693877551,0.40816326530612246,0.4897959183673469,98,92,COMPLETE
147,0.40816326530612246,2026-05-20 21:56:17.352791,2026-05-20 21:56:19.108968,0 days 00:00:01.756177,1.2150643264364451,1.3977340468472337,-1.1865128720029705,0.21277775264314266,-0.051054059933970844,-0.25613105576745226,0.5481433600507222,-0.040174483523476814,-0.6680876387509904,0.025747449561579774,1.3912502951150474,-0.6794926151549513,-0.9554958712602506,0.6686605558176429,8.438775510204081,6.0,0.07142857142857142,0.673469387755102,0.40816326530612246,0.4897959183673469,98,92,COMPLETE
148,0.3979591836734694,2026-05-20 21:56:19.109117,2026-05-20 21:56:20.862952,0 days 00:00:01.753835,1.1992006564107682,1.4413443219053197,-1.2203852707380178,0.26918186451574005,-0.06693477103281334,-0.42467666364312406,0.6598014965638554,-0.22476645002722928,-0.5206178389875328,-0.024203435247244116,1.4108674361376208,-0.7252573656347316,-1.0285923648127522,0.6846776577346527,8.448979591836734,5.5,0.07142857142857142,0.6632653061224489,0.3979591836734694,0.5,98,92,COMPLETE
149,0.3979591836734694,2026-05-20 21:56:20.863118,2026-05-20 21:56:22.647777,0 days 00:00:01.784659,1.1134773000389178,1.3842886267289798,-1.160310802291708,0.09847982222218421,-0.04444010227817972,-0.2710939826866819,0.7103618811998174,-0.014760928965310782,-0.7092462128606806,0.02416965664399142,1.4036408184287066,-0.8238189180077853,-0.9188969947783094,0.7477881674696959,8.418367346938776,6.0,0.07142857142857142,0.673469387755102,0.3979591836734694,0.4897959183673469,98,92,COMPLETE
