episode_id,step,player_idx,launch_idx,n_players,n_planets,n_fleets,pro_src_id,pro_target_id,pro_ships,pro_angle,pro_action_type,pro_target_owner,pro_target_priority,pro_target_zone,pro_rank_in_targets,n_targets,heur_top_target_id,heur_top_priority,heur_top1,heur_top3,heur_top5,heur_top10,heur_n_moves,heur_action_src_id,heur_action_target_id,heur_action_type,heur_action_ships,src_match,target_match,type_match,heur_idle,error,phase,final_reward,sanity_owner_match,sanity_ship_match,sanity_fleet_count_match,sanity_n_planets_compared,proj_owner_accuracy,proj_active_accuracy,proj_n_active,proj_horizon
76353192,154,0,3,2,24,95,8,4,5,2.5254,reinforce,0,-0.7376,isolated,,3,12.0,1.5623,False,False,False,False,2,13.0,11.0,reinforce,56.0,False,False,True,False,,0.744,1.0,,,,,,,,
76353192,90,0,1,2,20,56,8,0,5,-1.2983,reinforce,0,0.6699,frontline,,9,19.0,0.6887,False,False,False,False,1,15.0,1.0,reinforce,54.0,False,False,True,False,,0.4348,1.0,,,,,,,,
76353192,120,1,2,2,20,72,19,1,13,1.0901,enemy,0,-1.722,priority_target,9.0,12,11.0,1.5489,False,False,False,True,0,,,,,False,False,False,True,,0.5797,-1.0,,,,,,,,
76353192,141,1,1,2,20,85,2,15,10,2.4247,enemy,0,1.7305,contested,2.0,14,12.0,1.7569,False,True,True,True,0,,,,,False,False,False,True,,0.6812,-1.0,,,,,,,,
76354266,95,0,0,2,20,20,17,10,20,-2.0022,reinforce,0,-0.7612,periphery,5.0,12,9.0,2.9333,False,False,True,True,0,,,,,False,False,False,True,,0.4634,1.0,,,,,,,,
76358451,153,2,6,4,32,81,5,27,18,-1.7067,enemy,3,0.4194,mid,,0,,,False,False,False,False,2,22.0,7.0,reinforce,44.0,False,False,False,False,,0.827,1.0,,,,,,,,
76358451,151,2,6,4,32,83,24,17,11,-2.7673,reinforce,2,0.0748,mid,,2,3.0,1.5932,False,False,False,False,2,23.0,11.0,enemy,45.0,False,False,False,False,,0.8162,1.0,0.9062,0.8438,False,32.0,,,,
76358451,61,1,1,4,32,37,17,27,87,-2.7375,enemy,3,0.4723,priority_target,6.0,23,26.0,2.9534,False,False,False,True,1,17.0,26.0,enemy,50.0,True,False,True,False,,0.3297,-1.0,,,,,,,,
76358451,101,2,1,4,28,75,9,6,34,-0.7912,enemy,3,-0.6604,contested,9.0,13,24.0,1.9715,False,False,False,True,1,17.0,0.0,enemy,35.0,False,False,True,False,,0.5459,1.0,,,,,,,,
76358451,133,3,0,4,28,59,23,11,16,-0.6531,reinforce,3,0.1141,periphery,10.0,25,7.0,3.1086,False,False,False,True,6,23.0,7.0,reinforce,6.0,True,False,True,False,,0.7189,-1.0,,,,,,,,
76358451,157,2,3,4,32,91,4,21,14,2.8151,reinforce,2,0.0704,bastion,,1,23.0,2.3279,False,False,False,False,0,,,,,False,False,False,True,,0.8486,1.0,,,,,,,,
76358451,127,2,4,4,28,60,2,22,10,-3.0305,reinforce,2,-0.004,mid,,10,27.0,2.1135,False,False,False,False,2,19.0,21.0,enemy,29.0,False,False,False,False,,0.6865,1.0,,,,,,,,
76359751,139,3,0,4,24,22,10,22,61,0.5273,reinforce,3,-0.8282,bastion,,8,12.0,1.4936,False,False,False,False,3,4.0,22.0,reinforce,9.0,False,True,True,False,,0.4225,-1.0,,,,,,,,
76359751,228,2,0,4,24,15,15,9,28,1.5836,reinforce,2,-0.2701,frontline,,4,0.0,2.6528,False,False,False,False,2,3.0,9.0,reinforce,102.0,False,True,True,False,,0.693,1.0,,,,,,,,
76359751,111,2,0,4,24,17,21,11,24,-1.7458,enemy,3,0.1707,contested,4.0,13,17.0,2.455,False,False,True,True,0,,,,,False,False,False,True,,0.3374,1.0,,,,,,,,
76360514,86,0,1,2,32,37,20,14,13,0.8847,reinforce,0,-0.5499,bastion,,18,15.0,1.1893,False,False,False,False,4,8.0,18.0,reinforce,14.0,False,False,True,False,,0.5584,-1.0,,,,,,,,
76369073,81,1,1,2,36,22,34,14,14,2.0185,neutral,-1,0.3127,contested,8.0,23,4.0,2.0666,False,False,False,True,2,31.0,29.0,neutral,46.0,False,False,True,False,,0.3665,-1.0,0.9722,0.9722,False,36.0,,,,
76395944,51,3,1,4,36,27,7,11,2,2.5629,reinforce,3,-0.766,bastion,,27,2.0,2.2686,False,False,False,False,8,13.0,27.0,reinforce,28.0,False,False,True,False,,0.1022,-1.0,,,,,,,,
76395944,75,1,3,4,36,78,9,25,4,0.3182,reinforce,1,-1.2602,rear,,16,17.0,0.7894,False,False,False,False,3,15.0,4.0,reinforce,16.0,False,False,True,False,,0.1503,1.0,,,,,,,,
76395944,101,1,6,4,32,117,15,4,25,0.2365,reinforce,1,-1.546,rear,,15,12.0,0.9469,False,False,False,False,4,16.0,4.0,reinforce,12.0,False,True,True,False,,0.2024,1.0,,,,,,,,
76404318,53,1,0,4,32,17,24,17,23,2.4373,enemy,0,2.0443,easy_target,3.0,24,12.0,3.9713,False,True,True,True,1,11.0,5.0,reinforce,26.0,False,False,False,False,,0.2246,-1.0,,,,,,,,
76404703,45,0,0,4,32,24,24,3,3,-2.3313,neutral,-1,0.8381,priority_target,6.0,28,14.0,2.6167,False,False,False,True,1,8.0,7.0,neutral,42.0,False,False,True,False,,0.2419,-1.0,,,,,,,,
76404703,44,1,0,4,32,22,17,9,27,-1.9113,neutral,-1,1.6653,easy_target,2.0,24,7.0,3.2841,False,True,True,True,1,17.0,9.0,neutral,24.0,True,True,True,False,,0.2366,-1.0,,,,,,,,
76408494,106,1,20,2,28,196,23,9,9,2.1527,reinforce,1,-0.8394,rear,,5,24.0,0.7699,False,False,False,False,2,16.0,24.0,neutral,31.0,False,False,False,False,,0.9907,1.0,,,,,,,,
76416544,43,1,0,4,20,8,1,8,12,0.318,neutral,-1,-1.4817,hard_far,13.0,17,14.0,1.2965,False,False,False,False,1,12.0,0.0,enemy,9.0,False,False,False,False,,0.1784,-1.0,,,,,,,,
76417215,88,1,1,4,32,22,20,31,1,0.4294,enemy,2,-1.9747,periphery,26.0,27,28.0,3.6332,False,False,False,False,4,24.0,15.0,reinforce,7.0,False,False,False,False,,0.5432,-1.0,,,,,,,,
76421250,194,1,8,2,28,119,20,9,49,-3.1356,reinforce,1,-0.0228,frontline,,1,1.0,1.044,False,False,False,False,3,9.0,1.0,enemy,100.0,False,False,False,False,,0.8981,1.0,1.0,0.9286,False,28.0,,,,
76421250,72,1,0,2,32,62,18,2,36,-2.5517,enemy,0,1.3384,priority_target,1.0,14,2.0,1.3384,True,True,True,True,4,6.0,16.0,enemy,41.0,False,False,True,False,,0.3333,1.0,,,,,,,,
76421250,61,1,1,2,32,58,7,15,12,0.2932,enemy,0,-0.8267,periphery,7.0,14,2.0,1.4596,False,False,False,True,0,,,,,False,False,False,True,,0.2824,1.0,,,,,,,,
76421250,67,1,0,2,32,67,9,23,16,-0.2622,enemy,0,0.0343,periphery,4.0,12,13.0,0.7416,False,False,True,True,0,,,,,False,False,False,True,,0.3102,1.0,,,,,,,,
76435455,76,2,0,4,24,20,6,18,18,2.498,enemy,1,0.3203,priority_target,6.0,15,12.0,1.187,False,False,False,True,3,7.0,18.0,enemy,22.0,False,True,True,False,,0.322,1.0,,,,,,,,
76443885,73,1,1,4,36,22,24,8,11,3.0206,reinforce,1,-0.3287,frontline,,21,31.0,2.2769,False,False,False,False,3,16.0,31.0,enemy,37.0,False,False,False,False,,0.3724,-1.0,,,,,,,,
76443885,88,2,0,4,32,28,26,10,9,1.4499,reinforce,2,2.2209,easy_target,2.0,29,20.0,2.6247,False,True,True,True,2,26.0,10.0,reinforce,12.0,True,True,True,False,,0.449,-1.0,,,,,,,,
76443885,168,3,4,4,36,141,19,6,5,-1.2952,neutral,-1,-0.7179,bastion,,1,14.0,1.9924,False,False,False,False,3,15.0,20.0,reinforce,31.0,False,False,False,False,,0.8571,1.0,,,,,,,,
76453508,119,1,5,2,36,72,7,1,11,1.577,reinforce,1,-0.5772,isolated,,0,,,False,False,False,False,0,,,,,False,False,False,True,,0.8686,1.0,,,,,,,,
76453508,22,1,0,2,36,5,21,25,19,1.3193,neutral,-1,0.4661,contested,9.0,32,23.0,2.8326,False,False,False,True,0,,,,,False,False,False,True,,0.1606,1.0,,,,,,,,
76475049,58,1,0,4,24,28,1,9,13,3.1363,reinforce,1,2.2776,easy_target,1.0,15,9.0,2.2776,True,True,True,True,2,9.0,1.0,reinforce,25.0,False,False,True,False,,0.2974,-1.0,1.0,1.0,True,24.0,,,,
76475658,42,2,0,4,28,13,2,22,111,1.7104,enemy,0,0.4097,priority_target,4.0,23,23.0,3.7467,False,False,True,True,1,26.0,21.0,enemy,48.0,False,False,True,False,,0.3307,-1.0,,,,,,,,
76475658,59,1,0,4,32,21,31,8,71,0.8083,neutral,-1,0.3387,contested,7.0,24,22.0,3.1333,False,False,False,True,7,31.0,20.0,enemy,71.0,True,False,False,False,,0.4646,-1.0,,,,,,,,
76480194,70,3,0,4,28,42,11,24,21,0.4715,neutral,-1,,,,18,1.0,2.5002,False,False,False,False,6,11.0,24.0,neutral,45.0,True,True,True,False,,0.2602,-1.0,,,,,,,,
76480597,46,1,0,4,20,17,8,16,72,-0.9254,enemy,0,0.8072,contested,2.0,12,14.0,1.3668,False,True,True,True,0,,,,,False,False,False,True,,0.3286,1.0,,,,,,,,
76483783,483,2,1,4,28,21,25,19,1,-2.4264,enemy,3,0.3131,contested,7.0,17,13.0,2.9834,False,False,False,True,5,14.0,7.0,reinforce,44.0,False,False,False,False,,0.9679,1.0,,,,,,,,
76483783,321,1,0,4,24,18,12,17,71,2.8055,enemy,3,-1.5539,periphery,12.0,15,12.0,0.9696,False,False,False,False,0,,,,,False,False,False,True,,0.6433,-1.0,,,,,,,,
76483783,204,3,0,4,24,45,3,20,24,1.6266,reinforce,3,-1.178,rear,,15,9.0,2.0953,False,False,False,False,0,,,,,False,False,False,True,,0.4088,-1.0,,,,,,,,
76501532,117,1,1,2,36,26,26,33,16,1.6955,neutral,-1,-1.0026,periphery,17.0,27,31.0,3.6521,False,False,False,False,2,3.0,8.0,enemy,42.0,False,False,False,False,,0.6062,-1.0,,,,,,,,
76501532,111,1,1,2,36,30,15,23,8,1.2926,neutral,-1,-0.92,periphery,13.0,25,24.0,3.7477,False,False,False,False,3,15.0,11.0,reinforce,11.0,True,False,False,False,,0.5751,-1.0,,,,,,,,
76510627,47,3,0,4,20,56,7,15,11,0.5611,neutral,-1,-1.6229,contested,12.0,13,12.0,1.8688,False,False,False,False,0,,,,,False,False,False,True,,0.178,1.0,1.0,0.95,False,20.0,0.35,0.375,16.0,200.0
76510627,232,3,2,4,20,90,2,17,12,1.5675,reinforce,3,-0.1482,mid,,0,,,False,False,False,False,0,,,,,False,False,False,True,,0.8788,1.0,,,,,,,,
76510627,184,3,1,4,20,56,15,10,59,-0.3406,enemy,2,0.4891,contested,5.0,7,9.0,2.3261,False,False,True,True,4,13.0,5.0,enemy,37.0,False,False,True,False,,0.697,1.0,,,,,,,,
76510627,65,3,0,4,24,58,19,5,5,3.1199,enemy,1,-0.2451,periphery,6.0,13,12.0,1.8761,False,False,False,True,2,16.0,12.0,neutral,18.0,False,False,False,False,,0.2462,1.0,,,,,,,,
76510627,99,3,0,4,20,66,18,1,22,1.5701,enemy,1,0.4754,periphery,3.0,11,5.0,1.114,False,True,True,True,0,,,,,False,False,False,True,,0.375,1.0,,,,,,,,
76510627,44,1,1,4,20,54,9,6,5,-0.4831,enemy,2,-3.2037,priority_target,16.0,16,18.0,2.1301,False,False,False,False,0,,,,,False,False,False,True,,0.1667,-1.0,,,,,,,,
76527854,117,1,27,2,32,303,28,12,6,3.0864,reinforce,1,-0.1553,mid,,0,,,False,False,False,False,0,,,,,False,False,False,True,,0.7852,1.0,,,,,,,,
76527854,139,1,4,2,32,303,4,24,46,-2.368,reinforce,1,-0.0905,mid,,0,,,False,False,False,False,0,,,,,False,False,False,True,,0.9329,1.0,,,,,,,,
76527854,145,1,19,2,32,320,19,0,11,1.4072,reinforce,1,-0.4649,frontline,,0,,,False,False,False,False,0,,,,,False,False,False,True,,0.9732,1.0,,,,,,,,
76527854,96,1,15,2,32,162,22,0,9,0.6677,neutral,-1,-0.8896,periphery,3.0,4,19.0,0.7076,False,True,True,True,0,,,,,False,False,False,True,,0.6443,1.0,,,,,,,,
76527854,131,1,1,2,32,298,1,23,15,0.4955,reinforce,1,0.2217,mid,,0,,,False,False,False,False,0,,,,,False,False,False,True,,0.8792,1.0,1.0,1.0,True,32.0,,,,
76527854,108,1,2,2,32,265,5,4,1,-0.3792,neutral,-1,-0.5021,frontline,,1,23.0,3.0361,False,False,False,False,1,19.0,0.0,neutral,58.0,False,False,True,False,,0.7248,1.0,,,,,,,,
76527854,100,1,6,2,32,190,11,7,3,2.5612,reinforce,1,-1.247,rear,,5,19.0,0.4804,False,False,False,False,0,,,,,False,False,False,True,,0.6711,1.0,,,,,,,,
76538658,200,3,2,4,28,168,3,16,3,1.483,enemy,2,0.1256,contested,1.0,6,16.0,0.1256,True,True,True,True,0,,,,,False,False,False,True,,0.7692,1.0,,,,,,,,
76538658,222,3,12,4,28,386,20,0,1,2.9995,enemy,0,0.744,contested,2.0,4,18.0,0.9884,False,True,True,True,2,13.0,0.0,enemy,31.0,False,True,True,False,,0.8538,1.0,,,,,,,,
76538658,145,1,1,4,28,41,1,5,1,1.3208,enemy,0,4.0923,priority_target,1.0,25,5.0,4.0923,True,True,True,True,3,1.0,4.0,enemy,83.0,True,False,True,False,,0.5577,-1.0,,,,,,,,
76538658,182,1,2,4,32,72,21,5,1,1.2188,enemy,3,2.757,priority_target,1.0,25,5.0,2.757,True,True,True,True,5,25.0,5.0,enemy,2.0,False,True,True,False,,0.7,-1.0,,,,,,,,
76538658,259,3,8,4,32,601,8,26,3,-1.9436,reinforce,3,-0.0215,mid,,0,,,False,False,False,False,2,10.0,15.0,reinforce,33.0,False,False,True,False,,0.9962,1.0,,,,,,,,
76538658,203,1,0,4,28,207,21,1,1,-1.7129,enemy,2,1.7622,priority_target,2.0,27,5.0,2.8488,False,True,True,True,0,,,,,False,False,False,True,,0.7808,-1.0,,,,,,,,
76538658,197,3,5,4,28,120,5,21,13,-1.9228,enemy,1,-0.4677,hard_far,3.0,4,18.0,0.4491,False,True,True,True,3,25.0,2.0,reinforce,57.0,False,False,False,False,,0.7577,1.0,,,,,,,,
76538658,67,2,0,4,32,15,15,8,30,-0.2666,reinforce,2,-0.0195,periphery,5.0,17,19.0,2.1087,False,False,True,True,2,15.0,8.0,reinforce,78.0,True,True,True,False,,0.2577,-1.0,1.0,0.9688,False,32.0,,,,
76538658,212,3,2,4,28,307,3,8,1,0.6121,enemy,2,-0.8997,contested,4.0,6,16.0,1.7596,False,False,True,True,2,11.0,0.0,enemy,8.0,False,False,True,False,,0.8154,1.0,,,,,,,,
76538658,253,3,13,4,32,592,17,4,1,1.1606,reinforce,3,0.3445,isolated,,0,,,False,False,False,False,0,,,,,False,False,False,True,,0.9731,1.0,,,,,,,,
76538658,220,3,12,4,28,365,16,20,33,0.4799,reinforce,3,-0.0149,frontline,,4,0.0,0.7838,False,False,False,False,0,,,,,False,False,False,True,,0.8462,1.0,,,,,,,,
76546430,173,1,0,4,24,3,3,1,239,1.3473,enemy,2,2.048,priority_target,2.0,18,15.0,2.2351,False,True,True,True,4,19.0,6.0,enemy,17.0,False,False,True,False,,0.8827,-1.0,,,,,,,,
76546430,102,1,1,4,20,8,3,2,161,-0.2235,enemy,2,0.7913,periphery,4.0,16,7.0,1.2491,False,False,True,True,5,3.0,7.0,neutral,27.0,True,False,False,False,,0.5204,-1.0,,,,,,,,
76632857,145,0,2,4,32,78,7,30,38,0.0174,reinforce,0,-0.297,isolated,,0,,,False,False,False,False,0,,,,,False,False,False,True,,0.9603,1.0,,,,,,,,
76632857,134,0,6,4,32,65,31,19,12,-1.4036,reinforce,0,-0.8765,rear,,4,26.0,0.9131,False,False,False,False,6,11.0,28.0,reinforce,74.0,False,False,True,False,,0.8874,1.0,,,,,,,,
76638881,195,3,2,4,36,126,12,0,27,0.0358,reinforce,3,-0.5451,bastion,,3,10.0,0.6255,False,False,False,False,5,4.0,14.0,reinforce,339.0,False,False,True,False,,0.9559,1.0,,,,,,,,
76638881,57,1,2,4,40,31,25,19,5,-0.8293,enemy,3,-1.7042,priority_target,28.0,30,9.0,2.4777,False,False,False,False,0,,,,,False,False,False,True,,0.2794,-1.0,,,,,,,,
76638881,188,3,0,4,36,145,24,0,2,1.0631,reinforce,3,-0.5292,bastion,,3,9.0,0.9289,False,False,False,False,6,4.0,30.0,reinforce,304.0,False,False,True,False,,0.9216,1.0,1.0,1.0,True,36.0,,,,
76638881,81,1,2,4,40,51,14,8,5,0.4426,neutral,-1,0.0247,hard_far,9.0,26,22.0,2.2298,False,False,False,True,3,36.0,34.0,reinforce,7.0,False,False,False,False,,0.3971,-1.0,,,,,,,,
76638881,74,1,3,4,40,45,25,1,10,2.6339,reinforce,1,-1.1137,bastion,,28,22.0,2.3663,False,False,False,False,2,18.0,16.0,enemy,15.0,False,False,False,False,,0.3627,-1.0,,,,,,,,
76638881,169,3,4,4,40,118,21,33,11,-2.6083,reinforce,3,-0.2484,mid,,5,6.0,1.7931,False,False,False,False,4,13.0,29.0,reinforce,205.0,False,False,True,False,,0.8284,1.0,,,,,,,,
76638881,181,3,6,4,36,141,31,4,12,1.2639,reinforce,3,-1.1126,rear,,3,9.0,1.0427,False,False,False,False,4,0.0,18.0,reinforce,289.0,False,False,True,False,,0.8873,1.0,,,,,,,,
76657754,82,2,0,4,28,21,4,20,15,-0.4253,reinforce,2,1.4435,easy_target,3.0,20,17.0,2.2598,False,True,True,True,3,4.0,20.0,reinforce,19.0,True,True,True,False,,0.4039,-1.0,,,,,,,,
76682997,104,3,0,4,20,35,12,19,64,-2.8742,enemy,1,0.65,contested,2.0,13,14.0,1.8369,False,True,True,True,5,18.0,19.0,enemy,65.0,False,True,True,False,,0.4581,1.0,,,,,,,,
76686494,126,1,2,4,24,23,18,11,34,-2.9964,reinforce,1,1.3816,contested,4.0,20,19.0,2.698,False,False,True,True,4,18.0,11.0,reinforce,39.0,True,True,True,False,,0.5575,-1.0,,,,,,,,
76686494,181,0,0,4,28,21,12,19,11,-2.2935,enemy,1,0.3147,priority_target,3.0,11,16.0,2.7993,False,True,True,True,0,,,,,False,False,False,True,,0.8009,1.0,,,,,,,,
76744055,87,2,2,4,32,42,10,7,26,-3.0904,reinforce,2,-0.3254,isolated,,14,11.0,1.1755,False,False,False,False,0,,,,,False,False,False,True,,0.4628,1.0,,,,,,,,
