seed,label,opp,win,draw,r0,r1,steps,n0_final,n1_final,ships0_final,ships1_final,prod0_final,prod1_final,ships_diff,time_sec,sr_30,pr_30,sr_100,pr_100,sr_200,pr_200,sr_final,pr_final
12,gar_12,sub2,0,0,-1.0,1.0,157,0,40,0.0,4553.0,0.0,88.0,-4553.0,24.0,0.5388349514563107,0.6111111111111112,0.2955685618729097,0.25,0.0,0.0,0.0,0.0
15,gar_12,sub2,0,0,-1.0,1.0,136,0,28,0.0,3494.0,0.0,88.0,-3494.0,14.4,0.5972495088408645,0.5128205128205128,0.23411371237458195,0.2558139534883721,0.0,0.0,0.0,0.0
16,gar_12,sub2,1,0,1.0,-1.0,245,24,0,3745.0,0.0,52.0,0.0,3745.0,18.9,0.5898305084745763,0.55,0.5160163075131042,0.5208333333333334,0.921875,0.9803921568627451,1.0,1.0
18,gar_12,sub2,1,0,1.0,-1.0,158,33,0,2934.0,0.0,69.0,0.0,2934.0,17.7,0.558974358974359,0.6666666666666666,0.6331683168316832,0.6470588235294118,1.0,1.0,1.0,1.0
17,gar_12,sub2,0,0,-1.0,1.0,158,0,35,0.0,3947.0,0.0,99.0,-3947.0,22.6,0.5386363636363637,0.5277777777777778,0.43095422808378586,0.3473684210526316,0.0,0.0,0.0,0.0
20,gar_12,sub2,0,0,-1.0,1.0,190,0,24,0.0,2243.0,0.0,56.0,-2243.0,18.0,0.46616541353383456,0.625,0.4529968454258675,0.5,0.0,0.0,0.0,0.0
19,gar_12,sub2,1,0,1.0,-1.0,150,36,0,4439.0,0.0,92.0,0.0,4439.0,20.4,0.5327102803738317,0.5333333333333333,0.7204257060990585,0.7222222222222222,1.0,1.0,1.0,1.0
21,gar_12,sub2,1,0,1.0,-1.0,144,32,0,2807.0,0.0,76.0,0.0,2807.0,13.5,0.6984126984126984,0.6666666666666666,0.7580459770114942,0.5735294117647058,1.0,1.0,1.0,1.0
23,gar_12,sub2,1,0,1.0,-1.0,169,33,0,5174.0,0.0,77.0,0.0,5174.0,15.6,0.5088495575221239,0.6,0.7302363488182559,0.7611940298507462,1.0,1.0,1.0,1.0
25,gar_12,sub2,0,0,-1.0,1.0,159,0,32,0.0,3244.0,0.0,76.0,-3244.0,16.2,0.5,0.5,0.3628367234744365,0.375,0.0,0.0,0.0,0.0
24,gar_12,sub2,1,0,1.0,-1.0,176,34,0,6828.0,0.0,90.0,0.0,6828.0,19.0,0.672,0.5925925925925926,0.7128279883381924,0.7045454545454546,1.0,1.0,1.0,1.0
26,gar_12,sub2,1,0,1.0,-1.0,175,30,0,5924.0,0.0,78.0,0.0,5924.0,13.0,0.5219298245614035,0.5,0.7029423619508263,0.7368421052631579,1.0,1.0,1.0,1.0
28,gar_12,sub2,0,0,-1.0,1.0,147,0,24,0.0,3290.0,0.0,72.0,-3290.0,11.2,0.5204359673024523,0.5365853658536586,0.2861491628614916,0.3472222222222222,0.0,0.0,0.0,0.0
22,gar_12,sub2,1,0,1.0,-1.0,222,32,0,6862.0,0.0,104.0,0.0,6862.0,32.9,0.8214285714285714,0.8461538461538461,0.5687732342007435,0.5384615384615384,0.950920245398773,0.9519230769230769,1.0,1.0
0,ng_0,sub2,0,0,-1.0,1.0,142,0,36,0.0,2929.0,0.0,64.0,-2929.0,15.5,0.5473684210526316,0.42857142857142855,0.24336283185840707,0.1694915254237288,0.0,0.0,0.0,0.0
27,gar_12,sub2,0,0,-1.0,1.0,187,0,36,0.0,4676.0,0.0,80.0,-4676.0,32.6,0.47674418604651164,0.4642857142857143,0.4102795311091073,0.45,0.0,0.0,0.0,0.0
2,ng_0,sub2,1,0,1.0,-1.0,205,24,0,3215.0,0.0,52.0,0.0,3215.0,18.6,0.4192708333333333,0.5714285714285714,0.6268156424581005,0.6538461538461539,0.9970549738219895,1.0,1.0,1.0
29,gar_12,sub2,0,0,-1.0,1.0,293,0,24,0.0,2613.0,0.0,56.0,-2613.0,31.7,0.5296052631578947,0.5909090909090909,0.5179584120982986,0.5178571428571429,0.46443228454172364,0.42857142857142855,0.0,0.0
1,ng_0,sub2,1,0,1.0,-1.0,190,28,0,4420.0,0.0,88.0,0.0,4420.0,23.0,0.47686832740213525,0.7037037037037037,0.5832687838884586,0.5795454545454546,1.0,1.0,1.0,1.0
3,ng_0,sub2,0,0,-1.0,1.0,222,0,24,0.0,4019.0,0.0,72.0,-4019.0,21.4,0.42388059701492536,0.4666666666666667,0.4985555096987206,0.4444444444444444,0.011286681715575621,0.0,0.0,0.0
5,ng_0,sub2,0,0,-1.0,1.0,184,0,24,0.0,2528.0,0.0,60.0,-2528.0,14.2,0.47761194029850745,0.4782608695652174,0.4672346002621232,0.3,0.0,0.0,0.0,0.0
4,ng_0,sub2,0,0,-1.0,1.0,205,0,28,0.0,3329.0,0.0,72.0,-3329.0,20.5,0.559322033898305,0.5882352941176471,0.5082079343365253,0.5,0.001965280052407468,0.0,0.0,0.0
6,ng_0,sub2,1,0,1.0,-1.0,161,36,0,6048.0,0.0,96.0,0.0,6048.0,23.1,0.5154394299287411,0.5714285714285714,0.7089116143170198,0.6770833333333334,1.0,1.0,1.0,1.0
8,ng_0,sub2,1,0,1.0,-1.0,198,28,0,4922.0,0.0,88.0,0.0,4922.0,20.5,0.5642201834862385,0.6333333333333333,0.6527345486883059,0.5975609756097561,1.0,1.0,1.0,1.0
7,ng_0,sub2,0,0,-1.0,1.0,150,0,34,0.0,2601.0,0.0,62.0,-2601.0,25.5,0.44086021505376344,0.6190476190476191,0.2763337893296854,0.2711864406779661,0.0,0.0,0.0,0.0
11,ng_0,sub2,1,0,1.0,-1.0,206,28,0,5757.0,0.0,84.0,0.0,5757.0,17.2,0.5472636815920398,0.5510204081632653,0.6334371754932503,0.6071428571428571,0.9981617647058824,1.0,1.0,1.0
12,ng_0,sub2,1,0,1.0,-1.0,208,24,0,5914.0,0.0,84.0,0.0,5914.0,15.6,0.7456140350877193,0.9,0.706926406926407,0.5542168674698795,0.9939013121419331,1.0,1.0,1.0
10,ng_0,sub2,1,0,1.0,-1.0,207,32,0,4796.0,0.0,76.0,0.0,4796.0,30.4,0.5301204819277109,0.5769230769230769,0.5354185832566697,0.5526315789473685,0.9981747661419119,1.0,1.0,1.0
13,ng_0,sub2,1,0,1.0,-1.0,161,39,0,3866.0,0.0,79.0,0.0,3866.0,21.4,0.5953307392996109,0.6818181818181818,0.7352077213596308,0.6086956521739131,1.0,1.0,1.0,1.0
9,ng_0,sub2,1,0,1.0,-1.0,214,40,0,7192.0,0.0,112.0,0.0,7192.0,39.2,0.4916864608076009,0.5,0.5250696378830083,0.5357142857142857,0.9987811248476406,1.0,1.0,1.0
16,ng_0,sub2,1,0,1.0,-1.0,147,32,0,5565.0,0.0,100.0,0.0,5565.0,14.1,0.5392491467576792,0.6666666666666666,0.7957894736842105,0.78,1.0,1.0,1.0,1.0
15,ng_0,sub2,0,0,-1.0,1.0,152,0,32,0.0,2559.0,0.0,80.0,-2559.0,21.1,0.5,0.5,0.4036144578313253,0.358974358974359,0.0,0.0,0.0,0.0
14,ng_0,sub2,1,0,1.0,-1.0,207,36,0,5176.0,0.0,80.0,0.0,5176.0,28.7,0.5566037735849056,0.5862068965517241,0.5924468922108576,0.525,0.9983164983164983,1.0,1.0,1.0
19,ng_0,sub2,0,0,-1.0,1.0,109,0,25,0.0,3632.0,0.0,107.0,-3632.0,10.6,0.48444444444444446,0.5277777777777778,0.005698005698005698,0.0,0.0,0.0,0.0,0.0
17,ng_0,sub2,0,0,-1.0,1.0,154,0,37,0.0,3836.0,0.0,97.0,-3836.0,23.8,0.4457831325301205,0.5531914893617021,0.38730703259005145,0.37894736842105264,0.0,0.0,0.0,0.0
20,ng_0,sub2,0,0,-1.0,1.0,134,0,24,0.0,2677.0,0.0,60.0,-2677.0,8.7,0.4921875,0.5416666666666666,0.22696629213483147,0.15254237288135594,0.0,0.0,0.0,0.0
18,ng_0,sub2,1,0,1.0,-1.0,204,28,0,5252.0,0.0,76.0,0.0,5252.0,22.1,0.45514950166112955,0.6097560975609756,0.5543163981825692,0.5131578947368421,0.9978200554894966,1.0,1.0,1.0
21,ng_0,sub2,0,0,-1.0,1.0,134,0,24,0.0,3220.0,0.0,84.0,-3220.0,12.6,0.5146771037181996,0.5,0.27621800165152766,0.25,0.0,0.0,0.0,0.0
22,ng_0,sub2,1,0,1.0,-1.0,153,36,0,4170.0,0.0,84.0,0.0,4170.0,16.7,0.5467289719626168,0.5882352941176471,0.6864771748492678,0.6071428571428571,1.0,1.0,1.0,1.0
23,ng_0,sub2,1,0,1.0,-1.0,170,37,0,5201.0,0.0,97.0,0.0,5201.0,20.7,0.5112781954887218,0.6666666666666666,0.6622303809086737,0.6888888888888889,1.0,1.0,1.0,1.0
25,ng_0,sub2,1,0,1.0,-1.0,177,34,0,5814.0,0.0,86.0,0.0,5814.0,21.4,0.6,0.5517241379310345,0.668918918918919,0.6190476190476191,1.0,1.0,1.0,1.0
27,ng_0,sub2,1,0,1.0,-1.0,166,25,0,4679.0,0.0,89.0,0.0,4679.0,14.5,0.6443298969072165,0.7222222222222222,0.6271186440677966,0.6136363636363636,1.0,1.0,1.0,1.0
26,ng_0,sub2,1,0,1.0,-1.0,311,24,0,2741.0,0.0,56.0,0.0,2741.0,28.0,0.5582329317269076,0.5882352941176471,0.5238095238095238,0.5660377358490566,0.5182072829131653,0.48214285714285715,1.0,1.0
29,ng_0,sub2,1,0,1.0,-1.0,178,32,0,3332.0,0.0,68.0,0.0,3332.0,16.9,0.5,0.5,0.6342443729903537,0.7090909090909091,1.0,1.0,1.0,1.0
28,ng_0,sub2,0,0,-1.0,1.0,156,0,36,0.0,2849.0,0.0,96.0,-2849.0,21.9,0.6081871345029239,0.5263157894736842,0.4931075226467113,0.45652173913043476,0.0,0.0,0.0,0.0
0,ng_8,sub2,0,0,-1.0,1.0,158,0,28,0.0,3946.0,0.0,92.0,-3946.0,13.4,0.45422535211267606,0.43333333333333335,0.38165038002171553,0.29545454545454547,0.0,0.0,0.0,0.0
1,ng_8,sub2,1,0,1.0,-1.0,139,27,0,3432.0,0.0,69.0,0.0,3432.0,8.5,0.5714285714285714,0.6153846153846154,0.8269109286165508,0.9393939393939394,1.0,1.0,1.0,1.0
24,ng_0,sub2,1,0,1.0,-1.0,284,32,0,6998.0,0.0,84.0,0.0,6998.0,50.7,0.4967637540453074,0.5094339622641509,0.5624385447394297,0.4880952380952381,0.7766165904637492,0.7738095238095238,1.0,1.0
2,ng_8,sub2,1,0,1.0,-1.0,205,28,0,3839.0,0.0,76.0,0.0,3839.0,12.6,0.5,0.5,0.7880794701986755,0.7916666666666666,0.9972692517749864,1.0,1.0,1.0
3,ng_8,sub2,0,0,-1.0,1.0,140,0,32,0.0,4748.0,0.0,104.0,-4748.0,13.1,0.4158415841584158,0.16666666666666666,0.2243447356730342,0.20192307692307693,0.0,0.0,0.0,0.0
5,ng_8,sub2,0,0,-1.0,1.0,160,0,32,0.0,2233.0,0.0,64.0,-2233.0,14.4,0.5276073619631901,0.5416666666666666,0.4264264264264264,0.3448275862068966,0.0,0.0,0.0,0.0
4,ng_8,sub2,0,0,-1.0,1.0,167,0,32,0.0,4522.0,0.0,84.0,-4522.0,22.4,0.5300859598853869,0.5135135135135135,0.44292415949960906,0.38095238095238093,0.0,0.0,0.0,0.0
9,ng_8,sub2,0,0,-1.0,1.0,123,0,20,0.0,2882.0,0.0,68.0,-2882.0,7.4,0.5578947368421052,0.5714285714285714,0.15244180739388408,0.16176470588235295,0.0,0.0,0.0,0.0
7,ng_8,sub2,1,0,1.0,-1.0,180,35,0,5905.0,0.0,102.0,0.0,5905.0,17.5,0.675,0.42857142857142855,0.6842907981698018,0.6333333333333333,1.0,1.0,1.0,1.0
6,ng_8,sub2,1,0,1.0,-1.0,219,36,0,5563.0,0.0,72.0,0.0,5563.0,22.6,0.4444444444444444,0.75,0.7497291440953413,0.7073170731707317,0.9986191024165708,1.0,1.0,1.0
8,ng_8,sub2,0,0,-1.0,1.0,173,0,32,0.0,4265.0,0.0,84.0,-4265.0,22.4,0.511049723756906,0.5405405405405406,0.3632154882154882,0.2875,0.0,0.0,0.0,0.0
11,ng_8,sub2,0,0,-1.0,1.0,152,0,28,0.0,3213.0,0.0,76.0,-3213.0,16.9,0.4288990825688073,0.5384615384615384,0.32146596858638743,0.3382352941176471,0.0,0.0,0.0,0.0
10,ng_8,sub2,0,0,-1.0,1.0,217,0,28,0.0,3236.0,0.0,72.0,-3236.0,23.8,0.48333333333333334,0.5,0.45608380338436744,0.6229508196721312,0.08803201164059658,0.07142857142857142,0.0,0.0
16,ng_8,sub2,0,0,-1.0,1.0,117,0,32,0.0,2798.0,0.0,68.0,-2798.0,11.2,0.4930232558139535,0.6,0.01879271070615034,0.0,0.0,0.0,0.0,0.0
14,ng_8,sub2,0,0,-1.0,1.0,189,0,32,0.0,3593.0,0.0,84.0,-3593.0,24.8,0.5454545454545454,0.48148148148148145,0.4502498864152658,0.4642857142857143,0.0,0.0,0.0,0.0
12,ng_8,sub2,1,0,1.0,-1.0,220,36,0,6499.0,0.0,84.0,0.0,6499.0,33.5,0.5,0.45,0.5553349875930521,0.6309523809523809,0.9967604778295202,1.0,1.0,1.0
13,ng_8,sub2,0,0,-1.0,1.0,198,0,36,0.0,2806.0,0.0,76.0,-2806.0,35.2,0.43795620437956206,0.5,0.46888646288209607,0.4375,0.0,0.0,0.0,0.0
15,ng_8,sub2,0,0,-1.0,1.0,210,0,32,0.0,3052.0,0.0,60.0,-3052.0,24.1,0.5462184873949579,0.5882352941176471,0.5003933910306845,0.5660377358490566,0.002377179080824089,0.0,0.0,0.0
19,ng_8,sub2,1,0,1.0,-1.0,159,29,0,5531.0,0.0,93.0,0.0,5531.0,12.5,0.6765799256505576,0.6,0.6746854182087343,0.6,1.0,1.0,1.0,1.0
17,ng_8,sub2,1,0,1.0,-1.0,181,39,0,6035.0,0.0,83.0,0.0,6035.0,17.2,0.7396449704142012,0.8181818181818182,0.8012672811059908,0.7681159420289855,1.0,1.0,1.0,1.0
18,ng_8,sub2,0,0,-1.0,1.0,135,0,32,0.0,2871.0,0.0,100.0,-2871.0,19.8,0.5527638190954773,0.56,0.39614476789929187,0.35,0.0,0.0,0.0,0.0
21,ng_8,sub2,0,0,-1.0,1.0,160,0,33,0.0,3329.0,0.0,93.0,-3329.0,21.4,0.5919732441471572,0.6428571428571429,0.48823362631131273,0.42391304347826086,0.0,0.0,0.0,0.0
23,ng_8,sub2,0,0,-1.0,1.0,177,0,28,0.0,3766.0,0.0,92.0,-3766.0,13.1,0.540650406504065,0.5862068965517241,0.4631053036126057,0.44047619047619047,0.0,0.0,0.0,0.0
20,ng_8,sub2,1,0,1.0,-1.0,174,37,0,4179.0,0.0,81.0,0.0,4179.0,23.7,0.5683060109289617,0.5333333333333333,0.5998233215547704,0.5844155844155844,1.0,1.0,1.0,1.0
24,ng_8,sub2,1,0,1.0,-1.0,197,24,0,2408.0,0.0,60.0,0.0,2408.0,14.4,0.696078431372549,0.4117647058823529,0.5336356764928194,0.5686274509803921,1.0,1.0,1.0,1.0
26,ng_8,sub2,0,0,-1.0,1.0,154,0,26,0.0,2331.0,0.0,62.0,-2331.0,8.0,0.5,0.5,0.30168776371308015,0.2926829268292683,0.0,0.0,0.0,0.0
25,ng_8,sub2,0,0,-1.0,1.0,157,0,28,0.0,3005.0,0.0,64.0,-3005.0,11.0,0.46688741721854304,0.55,0.38885202388852025,0.3333333333333333,0.0,0.0,0.0,0.0
22,ng_8,sub2,0,0,-1.0,1.0,153,0,32,0.0,4153.0,0.0,116.0,-4153.0,28.9,0.5202205882352942,0.5254237288135594,0.4549747048903879,0.28448275862068967,0.0,0.0,0.0,0.0
27,ng_8,sub2,1,0,1.0,-1.0,172,30,0,3015.0,0.0,54.0,0.0,3015.0,13.5,0.4339622641509434,0.6923076923076923,0.7206611570247934,0.7555555555555555,1.0,1.0,1.0,1.0
0,ng_12,sub2,1,0,1.0,-1.0,167,32,0,7593.0,0.0,104.0,0.0,7593.0,15.4,0.6471774193548387,0.7,0.7624710934919062,0.801980198019802,1.0,1.0,1.0,1.0
2,ng_12,sub2,0,0,-1.0,1.0,139,0,28,0.0,2843.0,0.0,68.0,-2843.0,13.7,0.44941176470588234,0.4827586206896552,0.2627777777777778,0.21212121212121213,0.0,0.0,0.0,0.0
29,ng_8,sub2,1,0,1.0,-1.0,190,28,0,4069.0,0.0,76.0,0.0,4069.0,21.5,0.550351288056206,0.5357142857142857,0.5876639145216125,0.5789473684210527,1.0,1.0,1.0,1.0
28,ng_8,sub2,1,0,1.0,-1.0,214,40,0,5276.0,0.0,84.0,0.0,5276.0,25.1,0.559322033898305,0.6666666666666666,0.7163978494623656,0.627906976744186,0.998131277738846,1.0,1.0,1.0
5,ng_12,sub2,1,0,1.0,-1.0,107,28,0,2618.0,0.0,80.0,0.0,2618.0,4.8,0.6979166666666666,0.9166666666666666,0.9854677565849228,1.0,1.0,1.0,1.0,1.0
1,ng_12,sub2,0,0,-1.0,1.0,176,0,40,0.0,4097.0,0.0,80.0,-4097.0,24.7,0.46153846153846156,0.38461538461538464,0.35518072289156627,0.2465753424657534,0.0,0.0,0.0,0.0
7,ng_12,sub2,0,0,-1.0,1.0,141,0,28,0.0,2030.0,0.0,76.0,-2030.0,9.0,0.575,0.6363636363636364,0.4485228290062668,0.31666666666666665,0.0,0.0,0.0,0.0
6,ng_12,sub2,1,0,1.0,-1.0,247,24,0,4804.0,0.0,72.0,0.0,4804.0,17.4,0.6935483870967742,0.75,0.6422976501305483,0.5645161290322581,0.8687116564417178,0.7777777777777778,1.0,1.0
8,ng_12,sub2,1,0,1.0,-1.0,144,32,0,5435.0,0.0,88.0,0.0,5435.0,13.2,0.6943521594684385,0.6071428571428571,0.8910441601320677,0.9659090909090909,1.0,1.0,1.0,1.0
9,ng_12,sub2,0,0,-1.0,1.0,126,0,32,0.0,3487.0,0.0,88.0,-3487.0,15.5,0.5371428571428571,0.53125,0.10564399421128799,0.04878048780487805,0.0,0.0,0.0,0.0
11,ng_12,sub2,1,0,1.0,-1.0,202,20,0,2202.0,0.0,56.0,0.0,2202.0,8.5,0.5,0.5,0.7768421052631579,0.8064516129032258,0.9964221824686941,1.0,1.0,1.0
4,ng_12,sub2,1,0,1.0,-1.0,361,24,0,16965.0,0.0,80.0,0.0,16965.0,32.5,0.4288224956063269,0.5517241379310345,0.6109542631281761,0.5769230769230769,0.9502232511989416,0.95,1.0,1.0
3,ng_12,sub2,0,0,-1.0,1.0,220,0,36,0.0,3682.0,0.0,72.0,-3682.0,35.6,0.7142857142857143,0.25,0.4132730015082956,0.42857142857142855,0.04519368723098996,0.08333333333333333,0.0,0.0
10,ng_12,sub2,0,0,-1.0,1.0,181,0,36,0.0,3621.0,0.0,92.0,-3621.0,20.4,0.6420454545454546,0.6111111111111112,0.5098877605558525,0.4305555555555556,0.0,0.0,0.0,0.0
12,ng_12,sub2,0,0,-1.0,1.0,173,0,28,0.0,3505.0,0.0,76.0,-3505.0,12.1,0.5,0.5,0.4533535047907211,0.3,0.0,0.0,0.0,0.0
15,ng_12,sub2,0,0,-1.0,1.0,225,0,24,0.0,3507.0,0.0,60.0,-3507.0,17.5,0.5076923076923077,0.6,0.45135802469135805,0.4576271186440678,0.1305732484076433,0.08333333333333333,0.0,0.0
13,ng_12,sub2,0,0,-1.0,1.0,197,0,24,0.0,3431.0,0.0,68.0,-3431.0,20.1,0.5727002967359051,0.4838709677419355,0.44607379375591294,0.4117647058823529,0.0,0.0,0.0,0.0
17,ng_12,sub2,1,0,1.0,-1.0,150,35,0,6315.0,0.0,98.0,0.0,6315.0,14.7,0.5352480417754569,0.5142857142857142,0.8637489677952106,0.8979591836734694,1.0,1.0,1.0,1.0
16,ng_12,sub2,0,0,-1.0,1.0,192,0,24,0.0,3969.0,0.0,80.0,-3969.0,19.0,0.5080385852090032,0.5384615384615384,0.4329104190695886,0.425,0.0,0.0,0.0,0.0
14,ng_12,sub2,1,0,1.0,-1.0,198,32,0,3641.0,0.0,76.0,0.0,3641.0,30.4,0.4843373493975904,0.48148148148148145,0.6079155672823219,0.5657894736842105,1.0,1.0,1.0,1.0
19,ng_12,sub2,1,0,1.0,-1.0,147,32,0,3328.0,0.0,68.0,0.0,3328.0,15.2,0.46184738955823296,0.64,0.7300426569165143,0.6268656716417911,1.0,1.0,1.0,1.0
18,ng_12,sub2,1,0,1.0,-1.0,145,32,0,4026.0,0.0,84.0,0.0,4026.0,16.9,0.43548387096774194,0.6470588235294118,0.7767767767767768,0.7619047619047619,1.0,1.0,1.0,1.0
22,ng_12,sub2,0,0,-1.0,1.0,144,0,31,0.0,2324.0,0.0,72.0,-2324.0,15.0,0.2978723404255319,0.3333333333333333,0.3301171605789111,0.3,0.0,0.0,0.0,0.0
21,ng_12,sub2,0,0,-1.0,1.0,173,0,32,0.0,2283.0,0.0,68.0,-2283.0,19.0,0.5490196078431373,0.5789473684210527,0.46339869281045754,0.421875,0.0,0.0,0.0,0.0
25,ng_12,sub2,1,0,1.0,-1.0,164,28,0,3233.0,0.0,76.0,0.0,3233.0,11.6,0.5246636771300448,0.6470588235294118,0.6483407627538386,0.5671641791044776,1.0,1.0,1.0,1.0
23,ng_12,sub2,0,0,-1.0,1.0,204,0,32,0.0,3962.0,0.0,80.0,-3962.0,27.0,0.5075075075075075,0.5769230769230769,0.436222005842259,0.5375,0.0013358268768367619,0.0,0.0,0.0
26,ng_12,sub2,0,0,-1.0,1.0,145,0,28,0.0,3111.0,0.0,76.0,-3111.0,18.3,0.6098654708520179,0.4090909090909091,0.31418685121107265,0.22058823529411764,0.0,0.0,0.0,0.0
24,ng_12,sub2,0,0,-1.0,1.0,175,0,36,0.0,3156.0,0.0,84.0,-3156.0,29.5,0.47884187082405344,0.46511627906976744,0.40495095749649695,0.48717948717948717,0.0,0.0,0.0,0.0
28,ng_12,sub2,0,0,-1.0,1.0,112,0,24,0.0,2141.0,0.0,68.0,-2141.0,7.4,0.4928909952606635,0.5862068965517241,0.03331238214959145,0.0,0.0,0.0,0.0,0.0
20,ng_12,sub2,0,0,-1.0,1.0,259,0,36,0.0,3584.0,0.0,112.0,-3584.0,51.2,0.44987775061124696,0.4594594594594595,0.5035926273039675,0.5535714285714286,0.4463386284385897,0.45535714285714285,0.0,0.0
27,ng_12,sub2,0,0,-1.0,1.0,248,0,24,0.0,4821.0,0.0,72.0,-4821.0,20.4,0.436241610738255,0.5666666666666667,0.4815914489311164,0.45588235294117646,0.20380029806259314,0.18055555555555555,0.0,0.0
29,ng_12,sub2,0,0,-1.0,1.0,186,0,28,0.0,2959.0,0.0,72.0,-2959.0,18.3,0.5088235294117647,0.5,0.5087719298245614,0.453125,0.0,0.0,0.0,0.0
