seed,label,opp,win,draw,r0,r1,steps,n0_final,n1_final,ships0_final,ships1_final,prod0_final,prod1_final,ships_diff,time_sec,sr_30,pr_30,sr_100,pr_100,sr_200,pr_200,sr_final,pr_final
11,xfer_8,sub2,0,0,-1.0,1.0,139,0,28,0.0,2491.0,0.0,88.0,-2491.0,16.2,0.5894736842105263,0.5405405405405406,0.4509711037423022,0.45454545454545453,0.0,0.0,0.0,0.0
13,xfer_8,sub2,0,0,-1.0,1.0,163,0,32,0.0,2684.0,0.0,76.0,-2684.0,14.7,0.5,0.5,0.3453650533223954,0.35294117647058826,0.0,0.0,0.0,0.0
17,xfer_8,sub2,1,0,1.0,-1.0,157,32,0,5422.0,0.0,88.0,0.0,5422.0,15.5,0.5358024691358024,0.5714285714285714,0.7532419414598,0.8372093023255814,1.0,1.0,1.0,1.0
16,xfer_8,sub2,0,0,-1.0,1.0,161,0,36,0.0,2956.0,0.0,72.0,-2956.0,25.0,0.3812154696132597,0.4230769230769231,0.34310532030401736,0.36764705882352944,0.0,0.0,0.0,0.0
14,xfer_8,sub2,1,0,1.0,-1.0,258,32,0,5782.0,0.0,80.0,0.0,5782.0,37.5,0.5272727272727272,0.5,0.5429344151453684,0.5074626865671642,0.8360655737704918,0.7763157894736842,1.0,1.0
18,xfer_8,sub2,1,0,1.0,-1.0,197,32,0,4111.0,0.0,68.0,0.0,4111.0,28.0,0.528,0.5217391304347826,0.6357904946653734,0.5846153846153846,1.0,1.0,1.0,1.0
19,xfer_8,sub2,1,0,1.0,-1.0,174,33,0,4743.0,0.0,77.0,0.0,4743.0,15.4,0.5625,0.6818181818181818,0.7977660199882423,0.6197183098591549,1.0,1.0,1.0,1.0
23,xfer_8,sub2,1,0,1.0,-1.0,115,32,0,2974.0,0.0,92.0,0.0,2974.0,5.0,0.9090909090909091,0.8333333333333334,0.9552380952380952,0.9058823529411765,1.0,1.0,1.0,1.0
20,xfer_8,sub2,1,0,1.0,-1.0,193,28,0,2692.0,0.0,56.0,0.0,2692.0,15.1,0.5,0.5,0.5567086730911787,0.6785714285714286,1.0,1.0,1.0,1.0
15,xfer_8,sub2,1,0,1.0,-1.0,279,36,0,5324.0,0.0,88.0,0.0,5324.0,49.6,0.4702194357366771,0.5405405405405406,0.5376884422110553,0.5256410256410257,0.633761105626851,0.6666666666666666,1.0,1.0
22,xfer_8,sub2,0,0,-1.0,1.0,161,0,32,0.0,3658.0,0.0,104.0,-3658.0,20.9,0.5092936802973977,0.5,0.4337560122431133,0.36082474226804123,0.0,0.0,0.0,0.0
21,xfer_8,sub2,1,0,1.0,-1.0,186,36,0,4840.0,0.0,104.0,0.0,4840.0,26.1,0.5116279069767442,0.5,0.5760142666072224,0.5934065934065934,1.0,1.0,1.0,1.0
24,xfer_8,sub2,0,0,-1.0,1.0,181,0,28,0.0,1828.0,0.0,64.0,-1828.0,18.8,0.4559386973180077,0.5833333333333334,0.45044510385756675,0.45,0.0,0.0,0.0,0.0
28,xfer_8,sub2,1,0,1.0,-1.0,138,24,0,3281.0,0.0,60.0,0.0,3281.0,5.5,0.7,0.875,0.8602985074626865,0.8666666666666667,1.0,1.0,1.0,1.0
25,xfer_8,sub2,0,0,-1.0,1.0,220,0,28,0.0,2776.0,0.0,60.0,-2776.0,19.1,0.45255474452554745,0.5,0.4512743628185907,0.46,0.022465437788018433,0.0,0.0,0.0
26,xfer_8,sub2,1,0,1.0,-1.0,238,24,0,3868.0,0.0,52.0,0.0,3868.0,18.1,0.519650655021834,0.6842105263157895,0.5406643757159221,0.5714285714285714,0.9829749103942652,1.0,1.0,1.0
29,xfer_8,sub2,1,0,1.0,-1.0,161,30,0,3518.0,0.0,78.0,0.0,3518.0,17.2,0.509493670886076,0.5,0.6517739816031537,0.6164383561643836,1.0,1.0,1.0,1.0
2,xfer_25,sub2,0,0,-1.0,1.0,162,0,32,0.0,3231.0,0.0,76.0,-3231.0,15.7,0.36464088397790057,0.4583333333333333,0.3221830985915493,0.35294117647058826,0.0,0.0,0.0,0.0
27,xfer_8,sub2,1,0,1.0,-1.0,190,32,0,5256.0,0.0,100.0,0.0,5256.0,30.3,0.6019230769230769,0.5636363636363636,0.5910364145658263,0.5,1.0,1.0,1.0,1.0
1,xfer_25,sub2,1,0,1.0,-1.0,252,28,0,4190.0,0.0,52.0,0.0,4190.0,24.6,0.42857142857142855,0.5294117647058824,0.5359628770301624,0.5,0.9223253541768441,0.9807692307692307,1.0,1.0
4,xfer_25,sub2,1,0,1.0,-1.0,169,22,0,2831.0,0.0,50.0,0.0,2831.0,8.8,0.4675324675324675,0.46153846153846156,0.7158371040723982,0.9772727272727273,1.0,1.0,1.0,1.0
0,xfer_25,sub2,1,0,1.0,-1.0,205,36,0,5326.0,0.0,84.0,0.0,5326.0,31.5,0.45741324921135645,0.5909090909090909,0.5525647536820721,0.5542168674698795,0.9970119521912351,1.0,1.0,1.0
3,xfer_25,sub2,0,0,-1.0,1.0,158,0,36,0.0,2688.0,0.0,72.0,-2688.0,18.9,0.43722943722943725,0.6,0.33539944903581265,0.24193548387096775,0.0,0.0,0.0,0.0
7,xfer_25,sub2,1,0,1.0,-1.0,178,27,0,5406.0,0.0,79.0,0.0,5406.0,10.3,0.46853146853146854,0.8,0.678974358974359,0.5657894736842105,1.0,1.0,1.0,1.0
5,xfer_25,sub2,1,0,1.0,-1.0,185,24,0,4027.0,0.0,68.0,0.0,4027.0,13.1,0.49490835030549896,0.5333333333333333,0.5592723004694836,0.515625,1.0,1.0,1.0,1.0
8,xfer_25,sub2,1,0,1.0,-1.0,204,24,0,4595.0,0.0,76.0,0.0,4595.0,14.6,0.5592105263157895,0.7241379310344828,0.6082218920257553,0.5789473684210527,0.9979564032697548,1.0,1.0,1.0
9,xfer_25,sub2,1,0,1.0,-1.0,183,28,0,4424.0,0.0,84.0,0.0,4424.0,21.5,0.6021739130434782,0.5428571428571428,0.5693401817463453,0.6025641025641025,1.0,1.0,1.0,1.0
6,xfer_25,sub2,1,0,1.0,-1.0,288,32,0,6448.0,0.0,80.0,0.0,6448.0,42.4,0.5577889447236181,0.5,0.5312629399585921,0.5,0.7119381343644272,0.8,1.0,1.0
11,xfer_25,sub2,1,0,1.0,-1.0,230,32,0,3480.0,0.0,68.0,0.0,3480.0,30.6,0.49,0.42857142857142855,0.5049645390070922,0.5405405405405406,0.9606164383561644,0.9558823529411765,1.0,1.0
10,xfer_25,sub2,0,0,-1.0,1.0,226,0,32,0.0,3812.0,0.0,104.0,-3812.0,39.7,0.5,0.5476190476190477,0.4706744868035191,0.47115384615384615,0.26172006745362564,0.21153846153846154,0.0,0.0
15,xfer_25,sub2,1,0,1.0,-1.0,189,28,0,4265.0,0.0,76.0,0.0,4265.0,17.8,0.6395348837209303,0.7692307692307693,0.7703115455100794,0.6923076923076923,1.0,1.0,1.0,1.0
14,xfer_25,sub2,1,0,1.0,-1.0,176,29,0,4390.0,0.0,81.0,0.0,4390.0,20.3,0.5704845814977973,0.46153846153846156,0.6006493506493507,0.5394736842105263,1.0,1.0,1.0,1.0
12,xfer_25,sub2,0,0,-1.0,1.0,231,0,36,0.0,4816.0,0.0,92.0,-4816.0,49.6,0.5013192612137203,0.5588235294117647,0.4892979452054795,0.46511627906976744,0.12504235852253473,0.043478260869565216,0.0,0.0
16,xfer_25,sub2,0,0,-1.0,1.0,214,0,32,0.0,2774.0,0.0,64.0,-2774.0,24.8,0.48951048951048953,0.5,0.44742268041237115,0.4090909090909091,0.016221374045801526,0.0,0.0,0.0
18,xfer_25,sub2,1,0,1.0,-1.0,167,33,0,3391.0,0.0,77.0,0.0,3391.0,15.8,0.592814371257485,0.7272727272727273,0.6351522842639594,0.6056338028169014,1.0,1.0,1.0,1.0
13,xfer_25,sub2,1,0,1.0,-1.0,348,36,0,7732.0,0.0,80.0,0.0,7732.0,58.6,0.504950495049505,0.5714285714285714,0.4940934771443246,0.52,0.5494113449875134,0.375,1.0,1.0
20,xfer_25,sub2,0,0,-1.0,1.0,145,0,32,0.0,3765.0,0.0,80.0,-3765.0,14.0,0.4888888888888889,0.5,0.18359150889271372,0.19117647058823528,0.0,0.0,0.0,0.0
17,xfer_25,sub2,0,0,-1.0,1.0,241,0,32,0.0,3025.0,0.0,68.0,-3025.0,29.5,0.4588235294117647,0.2,0.49407114624505927,0.5,0.2553816046966732,0.2923076923076923,0.0,0.0
19,xfer_25,sub2,1,0,1.0,-1.0,195,28,0,5018.0,0.0,96.0,0.0,5018.0,19.8,0.46035805626598464,0.6578947368421053,0.6015010721944246,0.5,1.0,1.0,1.0,1.0
23,xfer_25,sub2,0,0,-1.0,1.0,157,0,30,0.0,2264.0,0.0,58.0,-2264.0,13.2,0.5347222222222222,0.3793103448275862,0.3663853727144866,0.33962264150943394,0.0,0.0,0.0,0.0
25,xfer_25,sub2,0,0,-1.0,1.0,165,0,32,0.0,3761.0,0.0,112.0,-3761.0,21.4,0.7517006802721088,0.6538461538461539,0.47601246105919004,0.375,0.0,0.0,0.0,0.0
24,xfer_25,sub2,0,0,-1.0,1.0,167,0,36,0.0,2119.0,0.0,64.0,-2119.0,24.6,0.4966887417218543,0.45454545454545453,0.4820965230928905,0.45,0.0,0.0,0.0,0.0
22,xfer_25,sub2,1,0,1.0,-1.0,294,24,0,5654.0,0.0,88.0,0.0,5654.0,26.6,0.4909090909090909,0.5714285714285714,0.4745318352059925,0.5340909090909091,0.5711852861035422,0.5681818181818182,1.0,1.0
21,xfer_25,sub2,0,0,-1.0,1.0,191,0,36,0.0,2376.0,0.0,88.0,-2376.0,36.5,0.4963235294117647,0.52,0.468780487804878,0.5058823529411764,0.0,0.0,0.0,0.0
29,xfer_25,sub2,1,0,1.0,-1.0,129,28,0,3864.0,0.0,76.0,0.0,3864.0,8.1,0.6467391304347826,0.56,0.8641304347826086,0.9868421052631579,1.0,1.0,1.0,1.0
26,xfer_25,sub2,0,0,-1.0,1.0,180,0,32,0.0,3296.0,0.0,100.0,-3296.0,20.6,0.49615384615384617,0.631578947368421,0.4548254620123203,0.38461538461538464,0.0,0.0,0.0,0.0
28,xfer_25,sub2,0,0,-1.0,1.0,146,0,24,0.0,2834.0,0.0,52.0,-2834.0,10.7,0.5082644628099173,0.5,0.32632293080054275,0.09615384615384616,0.0,0.0,0.0,0.0
27,xfer_25,sub2,1,0,1.0,-1.0,166,34,0,4275.0,0.0,78.0,0.0,4275.0,15.4,0.5811965811965812,0.7647058823529411,0.7056,0.6142857142857143,1.0,1.0,1.0,1.0
0,combo_front,sub2,1,0,1.0,-1.0,171,29,0,3637.0,0.0,77.0,0.0,3637.0,14.7,0.7162162162162162,0.45454545454545453,0.6096491228070176,0.5211267605633803,1.0,1.0,1.0,1.0
3,combo_front,sub2,1,0,1.0,-1.0,168,29,0,4367.0,0.0,69.0,0.0,4367.0,12.2,0.5615384615384615,0.5882352941176471,0.7053093034583536,0.6764705882352942,1.0,1.0,1.0,1.0
1,combo_front,sub2,1,0,1.0,-1.0,171,30,0,4122.0,0.0,82.0,0.0,4122.0,18.1,0.5182072829131653,0.53125,0.7023809523809523,0.65,1.0,1.0,1.0,1.0
7,combo_front,sub2,0,0,-1.0,1.0,108,0,18,0.0,1873.0,0.0,58.0,-1873.0,6.4,0.503448275862069,0.5238095238095238,0.09577922077922078,0.034482758620689655,0.0,0.0,0.0,0.0
4,combo_front,sub2,0,0,-1.0,1.0,185,0,30,0.0,1669.0,0.0,62.0,-1669.0,26.6,0.5540540540540541,0.6666666666666666,0.5157303370786517,0.54,0.0,0.0,0.0,0.0
2,combo_front,sub2,1,0,1.0,-1.0,225,32,0,4026.0,0.0,68.0,0.0,4026.0,31.7,0.42890995260663506,0.5121951219512195,0.5194730813287515,0.4262295081967213,0.9128056628056628,0.8235294117647058,1.0,1.0
8,combo_front,sub2,0,0,-1.0,1.0,204,0,20,0.0,1579.0,0.0,40.0,-1579.0,15.9,0.5,0.5,0.45544554455445546,0.4722222222222222,0.013280212483399735,0.0,0.0,0.0
6,combo_front,sub2,1,0,1.0,-1.0,218,28,0,6587.0,0.0,84.0,0.0,6587.0,25.7,0.48008849557522126,0.5277777777777778,0.5662547933532168,0.5128205128205128,0.9967345370726085,1.0,1.0,1.0
5,combo_front,sub2,1,0,1.0,-1.0,233,32,0,6657.0,0.0,96.0,0.0,6657.0,34.6,0.5364963503649635,0.5348837209302325,0.5943396226415094,0.6145833333333334,0.9869843370836091,0.9895833333333334,1.0,1.0
10,combo_front,sub2,1,0,1.0,-1.0,175,28,0,3472.0,0.0,72.0,0.0,3472.0,11.6,0.5674740484429066,0.4166666666666667,0.6078614880673842,0.5735294117647058,1.0,1.0,1.0,1.0
9,combo_front,sub2,0,0,-1.0,1.0,206,0,24,0.0,3688.0,0.0,76.0,-3688.0,17.3,0.5333333333333333,0.47058823529411764,0.4811095169775227,0.40789473684210525,0.008095952023988006,0.0,0.0,0.0
11,combo_front,sub2,0,0,-1.0,1.0,200,0,24,0.0,2422.0,0.0,68.0,-2422.0,16.8,0.5425531914893617,0.4117647058823529,0.4721615720524017,0.5,0.0,0.0,0.0,0.0
15,combo_front,sub2,0,0,-1.0,1.0,145,0,36,0.0,4364.0,0.0,100.0,-4364.0,19.8,0.587431693989071,0.475,0.2901531728665208,0.23404255319148937,0.0,0.0,0.0,0.0
14,combo_front,sub2,0,0,-1.0,1.0,214,0,28,0.0,4196.0,0.0,64.0,-4196.0,24.9,0.5511811023622047,0.6111111111111112,0.44370860927152317,0.421875,0.002364066193853428,0.0,0.0,0.0
12,combo_front,sub2,1,0,1.0,-1.0,385,20,0,6123.0,0.0,60.0,0.0,6123.0,28.6,0.48729792147806006,0.5384615384615384,0.5104408352668214,0.4230769230769231,0.5384073291050036,0.5333333333333333,1.0,1.0
16,combo_front,sub2,0,0,-1.0,1.0,203,0,28,0.0,3852.0,0.0,84.0,-3852.0,18.7,0.5371024734982333,0.5,0.4631639063392347,0.40540540540540543,0.0018929150892374256,0.0,0.0,0.0
17,combo_front,sub2,0,0,-1.0,1.0,153,0,20,0.0,2640.0,0.0,60.0,-2640.0,9.8,0.4254278728606357,0.47058823529411764,0.42631058358061324,0.38333333333333336,0.0,0.0,0.0,0.0
13,combo_front,sub2,0,0,-1.0,1.0,260,0,36,0.0,2874.0,0.0,92.0,-2874.0,37.8,0.4435483870967742,0.5,0.4921946740128558,0.5116279069767442,0.44504262000897266,0.5227272727272727,0.0,0.0
18,combo_front,sub2,1,0,1.0,-1.0,190,28,0,4636.0,0.0,96.0,0.0,4636.0,24.0,0.4744525547445255,0.4666666666666667,0.6223867595818815,0.5,1.0,1.0,1.0,1.0
19,combo_front,sub2,1,0,1.0,-1.0,203,36,0,4810.0,0.0,76.0,0.0,4810.0,23.2,0.5357142857142857,0.5,0.5254798146922568,0.59375,0.9961653174265019,1.0,1.0,1.0
23,combo_front,sub2,1,0,1.0,-1.0,157,29,0,4706.0,0.0,81.0,0.0,4706.0,10.6,0.5126903553299492,0.5,0.675786035116374,0.625,1.0,1.0,1.0,1.0
24,combo_front,sub2,1,0,1.0,-1.0,222,24,0,4869.0,0.0,84.0,0.0,4869.0,20.9,0.5769230769230769,0.5454545454545454,0.5472467709041469,0.5714285714285714,0.9785932721712538,1.0,1.0,1.0
21,combo_front,sub2,0,0,-1.0,1.0,240,0,32,0.0,4705.0,0.0,96.0,-4705.0,35.7,0.5437881873727087,0.475,0.546775130737943,0.5053763440860215,0.2604501607717042,0.1875,0.0,0.0
20,combo_front,sub2,1,0,1.0,-1.0,212,40,0,6203.0,0.0,96.0,0.0,6203.0,39.6,0.4880694143167028,0.5365853658536586,0.6092369477911647,0.49473684210526314,0.981658244431967,1.0,1.0,1.0
25,combo_front,sub2,1,0,1.0,-1.0,167,38,0,5667.0,0.0,102.0,0.0,5667.0,18.2,0.9243697478991597,0.9285714285714286,0.81515909903468,0.7808219178082192,1.0,1.0,1.0,1.0
22,combo_front,sub2,1,0,1.0,-1.0,282,38,0,4662.0,0.0,66.0,0.0,4662.0,45.1,0.44776119402985076,0.4444444444444444,0.5443383356070941,0.5517241379310345,0.651277823577906,0.6666666666666666,1.0,1.0
27,combo_front,sub2,1,0,1.0,-1.0,265,30,0,3500.0,0.0,58.0,0.0,3500.0,23.7,0.43790849673202614,0.5714285714285714,0.5363321799307958,0.4642857142857143,0.7131566713156672,0.75,1.0,1.0
0,combo_reach,sub2,1,0,1.0,-1.0,222,24,0,3690.0,0.0,76.0,0.0,3690.0,18.5,0.47674418604651164,0.5384615384615384,0.5692541856925418,0.6212121212121212,0.9357231149567367,1.0,1.0,1.0
1,combo_reach,sub2,1,0,1.0,-1.0,135,28,0,3257.0,0.0,68.0,0.0,3257.0,8.6,0.5693215339233039,0.56,0.8702669149596524,0.9682539682539683,1.0,1.0,1.0,1.0
26,combo_front,sub2,1,0,1.0,-1.0,266,33,0,6177.0,0.0,81.0,0.0,6177.0,36.4,0.6317829457364341,0.7619047619047619,0.5375802016498625,0.45569620253164556,0.7451576148879605,0.875,1.0,1.0
28,combo_front,sub2,0,0,-1.0,1.0,262,0,32,0.0,4194.0,0.0,108.0,-4194.0,37.7,0.6253012048192771,0.5,0.5039714058776807,0.5,0.4326561324303988,0.4230769230769231,0.0,0.0
29,combo_front,sub2,1,0,1.0,-1.0,288,32,0,5391.0,0.0,60.0,0.0,5391.0,32.3,0.6547619047619048,0.5,0.5689783743475019,0.5614035087719298,0.7482133040131941,0.7833333333333333,1.0,1.0
6,combo_reach,sub2,1,0,1.0,-1.0,209,20,0,1905.0,0.0,40.0,0.0,1905.0,13.6,0.6293103448275862,0.4375,0.5856832971800434,0.6410256410256411,0.9835972850678733,1.0,1.0,1.0
2,combo_reach,sub2,1,0,1.0,-1.0,251,32,0,5108.0,0.0,72.0,0.0,5108.0,29.9,0.4948875255623722,0.5789473684210527,0.5052910052910053,0.43283582089552236,0.846441947565543,0.8472222222222222,1.0,1.0
5,combo_reach,sub2,1,0,1.0,-1.0,229,36,0,3410.0,0.0,68.0,0.0,3410.0,21.3,0.5,0.5,0.6296296296296297,0.7368421052631579,0.9401005944215821,0.9836065573770492,1.0,1.0
3,combo_reach,sub2,1,0,1.0,-1.0,249,32,0,6988.0,0.0,84.0,0.0,6988.0,34.7,0.6200873362445415,0.391304347826087,0.6264020707506471,0.5316455696202531,0.9847715736040609,0.9880952380952381,1.0,1.0
4,combo_reach,sub2,1,0,1.0,-1.0,209,36,0,5664.0,0.0,112.0,0.0,5664.0,33.8,0.5534591194968553,0.7,0.6216690042075736,0.5714285714285714,0.9950320844545643,1.0,1.0,1.0
7,combo_reach,sub2,0,0,-1.0,1.0,137,0,32,0.0,3349.0,0.0,96.0,-3349.0,17.1,0.539568345323741,0.5306122448979592,0.32097560975609757,0.3010752688172043,0.0,0.0,0.0,0.0
9,combo_reach,sub2,1,0,1.0,-1.0,174,32,0,5568.0,0.0,104.0,0.0,5568.0,20.3,0.5369127516778524,0.8235294117647058,0.6003472222222223,0.625,1.0,1.0,1.0,1.0
8,combo_reach,sub2,1,0,1.0,-1.0,207,32,0,2890.0,0.0,64.0,0.0,2890.0,22.7,0.6666666666666666,0.7777777777777778,0.5759587020648967,0.5423728813559322,0.996116504854369,0.984375,1.0,1.0
10,combo_reach,sub2,0,0,-1.0,1.0,173,0,28,0.0,3225.0,0.0,76.0,-3225.0,16.6,0.42669584245076586,0.5517241379310345,0.3561111111111111,0.375,0.0,0.0,0.0,0.0
11,combo_reach,sub2,0,0,-1.0,1.0,125,0,32,0.0,3369.0,0.0,88.0,-3369.0,14.5,0.5046948356807511,0.5294117647058824,0.1638564634673584,0.05813953488372093,0.0,0.0,0.0,0.0
12,combo_reach,sub2,1,0,1.0,-1.0,236,20,0,3212.0,0.0,48.0,0.0,3212.0,15.0,0.6761904761904762,0.5,0.6390293225480284,0.46153846153846156,0.9391752577319588,0.9791666666666666,1.0,1.0
13,combo_reach,sub2,1,0,1.0,-1.0,149,24,0,3187.0,0.0,68.0,0.0,3187.0,9.9,0.5232558139534884,0.5833333333333334,0.6899328859060403,0.7575757575757576,1.0,1.0,1.0,1.0
17,combo_reach,sub2,0,0,-1.0,1.0,133,0,32,0.0,3181.0,0.0,76.0,-3181.0,11.4,0.5054945054945055,0.4666666666666667,0.16842105263157894,0.1111111111111111,0.0,0.0,0.0,0.0
14,combo_reach,sub2,0,0,-1.0,1.0,159,0,32,0.0,3120.0,0.0,92.0,-3120.0,19.3,0.3435897435897436,0.5454545454545454,0.4278561675011379,0.3977272727272727,0.0,0.0,0.0,0.0
16,combo_reach,sub2,1,0,1.0,-1.0,166,32,0,5062.0,0.0,84.0,0.0,5062.0,18.4,0.5817307692307693,0.7777777777777778,0.6572549019607843,0.75,1.0,1.0,1.0,1.0
15,combo_reach,sub2,0,0,-1.0,1.0,141,0,32,0.0,3049.0,0.0,76.0,-3049.0,19.8,0.5027173913043478,0.59375,0.31101511879049676,0.3026315789473684,0.0,0.0,0.0,0.0
19,combo_reach,sub2,0,0,-1.0,1.0,185,0,24,0.0,2768.0,0.0,72.0,-2768.0,14.5,0.4085603112840467,0.5263157894736842,0.46673438293550024,0.5,0.0,0.0,0.0,0.0
22,combo_reach,sub2,1,0,1.0,-1.0,217,20,0,2742.0,0.0,48.0,0.0,2742.0,14.1,0.41346153846153844,0.5833333333333334,0.6152527849185947,0.6,0.9719314938154139,0.9375,1.0,1.0
20,combo_reach,sub2,0,0,-1.0,1.0,149,0,36,0.0,2855.0,0.0,68.0,-2855.0,18.8,0.5138888888888888,0.6428571428571429,0.3807285546415981,0.3181818181818182,0.0,0.0,0.0,0.0
21,combo_reach,sub2,0,0,-1.0,1.0,165,0,36,0.0,3606.0,0.0,92.0,-3606.0,25.3,0.4859550561797753,0.5714285714285714,0.37839248434237993,0.4318181818181818,0.0,0.0,0.0,0.0
24,combo_reach,sub2,1,0,1.0,-1.0,186,24,0,6012.0,0.0,80.0,0.0,6012.0,10.3,0.5966101694915255,0.7391304347826086,0.6583394562821455,0.75,1.0,1.0,1.0,1.0
26,combo_reach,sub2,0,0,-1.0,1.0,128,0,20,0.0,2333.0,0.0,60.0,-2333.0,7.8,0.5445544554455446,0.6,0.19041986989946777,0.1206896551724138,0.0,0.0,0.0,0.0
23,combo_reach,sub2,0,0,-1.0,1.0,206,0,32,0.0,3071.0,0.0,72.0,-3071.0,25.3,0.4482758620689655,0.625,0.485553206483439,0.4745762711864407,0.002565042139978014,0.0,0.0,0.0
18,combo_reach,sub2,1,0,1.0,-1.0,274,40,0,4265.0,0.0,68.0,0.0,4265.0,46.4,0.515,0.4666666666666667,0.5316007088009451,0.47540983606557374,0.7469733656174334,0.609375,1.0,1.0
28,combo_reach,sub2,1,0,1.0,-1.0,193,24,0,2863.0,0.0,40.0,0.0,2863.0,10.2,0.47863247863247865,0.6,0.7535101404056163,0.84375,1.0,1.0,1.0,1.0
25,combo_reach,sub2,0,0,-1.0,1.0,176,0,44,0.0,3691.0,0.0,96.0,-3691.0,35.3,0.4793388429752066,0.5294117647058824,0.4861526946107784,0.41379310344827586,0.0,0.0,0.0,0.0
27,combo_reach,sub2,1,0,1.0,-1.0,227,36,0,4791.0,0.0,72.0,0.0,4791.0,39.5,0.4805194805194805,0.43478260869565216,0.5172719220549159,0.5277777777777778,0.9494607087827427,1.0,1.0,1.0
29,combo_reach,sub2,1,0,1.0,-1.0,326,36,0,16365.0,0.0,96.0,0.0,16365.0,57.8,0.550185873605948,0.5294117647058824,0.5946232755571277,0.5789473684210527,0.8679311556023884,0.90625,1.0,1.0
